cluster_id,week_start_date,forecast_units,forecast_units_lower,forecast_units_upper,delivered_units,forecast_revenue_inr,cluster_name,state,primary_material,raw_material_ratio,wage_ratio,maintenance_ratio,drag_ratio,delivered_revenue,volatility,recent_active_weavers,pending_receivables_inr,receivable_weeks_outstanding,active_weavers_est,raw_material_cost_inr,wage_cost_inr,loom_maintenance_cost_inr,working_capital_drag_inr,projected_cash_in_inr,projected_net_cashflow_inr,projected_pending_receivables_inr,credit_need_probability,credit_status,backlog_collection_inr
C16,2026-07-13,47.150137159841236,20.470879249457145,80.4637448622439,43.88111212461568,310695.48329021095,Gadwal,Telangana,silk-cotton,0.24095455705933866,0.34999999752523536,0.04089159380724339,0.0046258911310699345,6869340.220000001,2.308076923076923,49.76923076923077,992340.24,3.83,54,74863.49255652993,108743.41838267563,12704.833500448482,3797.307568873505,377721.77781426674,177612.7258057392,820881.3094127479,0.3506732425209292,green,231829.66160229858
C16,2026-07-20,43.54292042786152,17.45824967265768,76.8565281302642,40.33483158278316,287533.62144936906,Gadwal,Telangana,silk-cotton,0.24095455705933866,0.34999999752523536,0.04089159380724339,0.0046258911310699345,6869340.220000001,2.308076923076923,49.76923076923077,992340.24,3.83,54,69282.53639600029,100636.76679570113,11757.708054233284,3190.849433440497,418634.44467448,233766.58399510483,689780.4861876369,0.5030641687481354,yellow,214329.32360646158
C17,2026-06-29,56.85798440785685,27.1628800463915,90.17159211025952,53.91675214528702,229096.20190674675,Venkatagiri,Andhra Pradesh,cotton/silk,0.24105265222357308,0.35000000329276065,0.06607550945561698,0.0047410805383465765,5618385.889999999,1.9698076923076921,65.76923076923077,657577.44,3.24,60,55224.247083968505,80183.67142172033,15137.648255335182,3230.698770325598,205246.96201906743,51470.69648771781,681426.6798876792,0.055900369873647576,green,202955.99999999997
C17,2026-07-06,45.46515236775569,15.928275268215348,78.77876007015836,42.87226222333831,183503.03058657734,Venkatagiri,Andhra Pradesh,cotton/silk,0.24105265222357308,0.35000000329276065,0.06607550945561698,0.0047410805383465765,5618385.889999999,1.9698076923076921,65.76923076923077,657577.44,3.24,60,44233.89221395792,64226.06130953363,12125.056232657762,2744.282685673881,286099.06976319756,162769.7773213744,578830.640711059,0.0329066727741995,green,210316.87650854295
C17,2026-07-13,58.34117876214628,27.2509298453624,91.65478646454895,54.88000222105235,236053.59407207672,Venkatagiri,Andhra Pradesh,cotton/silk,0.24105265222357308,0.35000000329276065,0.06607550945561698,0.0047410805383465765,5618385.889999999,1.9698076923076921,65.76923076923077,657577.44,3.24,60,56901.3449179808,82618.75870249484,15597.361487141878,2420.296153147198,304389.6052210609,146851.8439602962,510494.6295620748,0.3287044452489873,green,178651.43231822806
C17,2026-07-20,57.81499491393421,27.14684509797712,91.12860261633688,54.14348477503515,234933.01473108816,Venkatagiri,Andhra Pradesh,cotton/silk,0.24105265222357308,0.35000000329276065,0.06607550945561698,0.0047410805383465765,5618385.889999999,1.9698076923076921,65.76923076923077,657577.44,3.24,60,56631.22629580856,82226.55592945905,15523.318636300619,2007.6239913435281,321974.8100488253,165586.0851959135,423452.8342443377,0.5596513560776182,yellow,157560.0708524922
C18,2026-06-29,58.93111913243498,28.395436750360883,92.24472683483765,56.08603703219249,149190.35490310943,Mangalagiri,Andhra Pradesh,cotton,0.2610561985735178,0.34000000737859215,0.10865451423064286,0.005408547645862778,3794761.8000000003,2.539461538461538,73.07692307692308,297754.6,2.84,65,38947.06691483973,50724.72176787199,16210.205539894563,1843.4537081953335,106104.15458114723,-1621.2933496543833,340840.80032196216,0.13721506394510577,red,104843.1690140845
C18,2026-07-06,47.441285514916565,18.52663732434763,80.75489321731924,45.010329012413074,119215.62624224977,Mangalagiri,Andhra Pradesh,cotton,0.2610561985735178,0.34000000737859215,0.10865451423064286,0.005408547645862778,3794761.8000000003,2.539461538461538,73.07692307692308,297754.6,2.84,65,31121.978197363034,40533.31380200841,12953.315958053528,1560.8798304357147,171461.4223897186,85291.93460185791,288595.00417449337,0.08940126498041648,green,120014.36631055006
C18,2026-07-13,61.08961525155543,29.110979324929513,94.40322295395809,57.99862276244098,153628.0540527623,Mangalagiri,Andhra Pradesh,cotton,0.2610561985735178,0.34000000737859215,0.10865451423064286,0.005408547645862778,3794761.8000000003,2.539461538461538,73.07692307692308,297754.6,2.84,65,40105.555785261044,52233.53951149794,16692.38158530183,1405.739495007088,182312.34151527548,71875.12513820757,259910.71671198023,0.41296884806893536,yellow,101617.95921637092
C18,2026-07-20,67.63238711569421,34.89526381641864,100.94599481809688,64.21811232954227,170410.6339002834,Mangalagiri,Andhra Pradesh,cotton,0.2610561985735178,0.34000000737859215,0.10865451423064286,0.005408547645862778,3794761.8000000003,2.539461538461538,73.07692307692308,297754.6,2.84,65,44486.75228251143,57939.61678348692,18515.884646171213,1256.7082106886958,197965.40351249024,75766.44158963201,232355.94709977342,0.6288071485122585,yellow,91517.85799717614
C19,2026-06-29,8.75126564033595,0.0,42.064873342738615,8.125374596866088,131194.36674106514,Kanchipuram Kanjeevaram,Tamil Nadu,silk,0.22087449337448664,0.3699999999246734,0.016772923211871214,0.004629408078828879,3982658.19,4.585692307692307,11.846153846153847,139574.51,1.29,9,28977.489287519362,48541.91568431168,2200.513039177956,746.3873243442658,109541.49915090844,29075.193815555172,161227.37759015674,0.0669964753556962,green,108197.29457364342
C19,2026-07-06,8.161879719945546,0.0,41.475487422348216,7.610625842633419,122025.30558685826,Kanchipuram Kanjeevaram,Tamil Nadu,silk,0.22087449337448664,0.3699999999246734,0.016772923211871214,0.004629408078828879,3982658.19,4.585692307692307,11.846153846153847,139574.51,1.29,9,26952.277550364233,45149.363057945804,2046.721080513493,529.6444468838038,168844.00762603825,94166.00149033092,114408.67555097674,0.12740440080131799,green,124982.46324818351
C19,2026-07-13,10.748050748113332,0.0,44.061658450516,9.24853706340186,161034.44112429596,Kanchipuram Kanjeevaram,Tamil Nadu,silk,0.22087449337448664,0.3699999999246734,0.016772923211871214,0.004629408078828879,3982658.19,4.585692307692307,11.846153846153847,139574.51,1.29,9,35568.40059917247,59582.74320385933,2701.018315444412,523.4736906335413,162367.38826250192,63991.752453392175,113075.72841277078,0.22132380984542468,green,88688.89577595096
C19,2026-07-20,10.449584583675932,0.0,43.7631922860786,9.04261456338906,156586.29325066155,Kanchipuram Kanjeevaram,Tamil Nadu,silk,0.22087449337448664,0.3699999999246734,0.016772923211871214,0.004629408078828879,3982658.19,4.585692307692307,11.846153846153847,139574.51,1.29,9,34585.918191128665,57936.928490949664,2626.409872724894,348.3655041550497,194411.4716529055,98913.8495939472,75250.55001052687,0.3333287795943542,green,87655.60342075254
C20,2026-06-29,26.343778262644598,6.485272753845926,59.65738596504726,24.768277695075625,187025.28509652516,Arani Silk,Tamil Nadu,silk,0.22092967423215784,0.3700000007198035,0.042215600807019006,0.004854899749677025,3889950.56,1.9063461538461537,29.076923076923077,514661.3,2.96,36,41319.43530955175,69199.35562033576,7895.384776453827,2556.695034794336,175064.9931749984,54094.12243386274,526621.5919215267,0.04448613868594298,green,173872.0608108108
C20,2026-07-06,20.59908997267696,2.266443204485002,53.91269767507962,19.248592829267107,145587.90945442396,Arani Silk,Tamil Nadu,silk,0.22092967423215784,0.3700000007198035,0.042215600807019006,0.004854899749677025,3889950.56,1.9063461538461537,29.076923076923077,514661.3,2.96,36,32164.68940790678,53867.52660293155,6146.08106785639,2064.4902030910175,246971.0187011314,152728.23141934563,425238.48267481924,0.03170038607410412,green,177912.69997348875
C20,2026-07-13,22.5102669039085,2.998758789810553,55.823874606311165,20.887863429353793,159131.06897152629,Arani Silk,Tamil Nadu,silk,0.22092967423215784,0.3700000007198035,0.042215600807019006,0.004854899749677025,3889950.56,1.9063461538461537,29.076923076923077,514661.3,2.96,36,35156.775228094346,58878.49563400783,6717.813683696162,1644.236292001607,245693.90914497548,143296.58830717555,338675.64250137005,0.21483388912369875,green,143661.6495523038
C20,2026-07-20,29.33300470055689,8.384368787345224,62.64661240295956,27.445508521031005,207520.14298256888,Arani Silk,Tamil Nadu,silk,0.22092967423215784,0.3700000007198035,0.042215600807019006,0.004854899749677025,3889950.56,1.9063461538461537,29.076923076923077,514661.3,2.96,36,45847.357585749756,76782.4530529242,8760.587515567635,1505.4234964102611,236112.45235014753,103216.63069949567,310083.33313379134,0.6058470467794042,yellow,114417.4467910034
C21,2026-06-29,299.94104577856956,266.62743807616687,333.2546534809722,281.8324729739647,271864.7797252553,Salem,Tamil Nadu,cotton,0.26106454501093684,0.340000003826456,0.10247293533331614,0.004642545541554546,7160672.89,0.9191153846153846,130.07692307692307,792197.19,3.36,110,70974.25502347235,92434.02614686544,27858.781992192326,3829.2397441515955,239247.28349831453,44150.98059163285,824814.6862269408,0.062098402731595954,green,235772.9732142857
C21,2026-07-06,289.45288043295284,256.13927273055015,322.76648813535553,271.98631802017036,261728.76162864265,Salem,Tamil Nadu,cotton,0.26106454501093684,0.340000003826456,0.10247293533331614,0.004642545541554546,7160672.89,0.9191153846153846,130.07692307692307,792197.19,3.36,110,68328.10007085754,88987.7799552321,26820.11446524081,3469.0176627845813,339320.26356281526,151715.25140870022,747223.1842927681,0.09126744773081098,green,245480.56137706572
C21,2026-07-13,352.2339720968466,318.920364394444,385.5475797992493,330.8299946901124,319675.8043923033,Salem,Tamil Nadu,cotton,0.26106454501093684,0.340000003826456,0.10247293533331614,0.004642545541554546,7160672.89,0.9191153846153846,130.07692307692307,792197.19,3.36,110,83456.0184246819,108689.77471660852,32758.118031118313,3163.3180280843485,385523.2219273545,157455.99272686144,681375.7667577169,0.4113091414496516,yellow,222387.85246808577
C21,2026-07-20,378.3455253730011,345.03191767059855,411.6591330754039,355.9638312689803,342259.7490432953,Salem,Tamil Nadu,cotton,0.26106454501093684,0.340000003826456,0.10247293533331614,0.004642545541554546,7160672.89,0.9191153846153846,130.07692307692307,792197.19,3.36,110,89351.88565954531,116368.31598436227,35072.361130910605,2786.493890083005,423427.31856489973,179848.26189999853,600208.1972361124,0.6560741505127081,yellow,202790.40677313003
C22,2026-06-29,51.64674006781814,24.59525307191459,84.9603477702208,48.93951639440643,198095.0229805822,Ilkal,Karnataka,cotton/silk,0.24090243138409217,0.35000000018927857,0.07015456452594278,0.005119367819322961,5283218.74,1.9670384615384615,65.6923076923077,709036.68,3.83,56,47721.572681109865,69333.25808069891,13897.270071959372,3688.9635574731374,186542.03494594485,51900.97055470357,720589.6680346373,0.03784650018764817,green,185127.07049608356
C22,2026-07-06,42.381587270051526,14.497666804921389,75.6951949724542,40.17210248362303,162221.54291802205,Ilkal,Karnataka,cotton/silk,0.24090243138409217,0.35000000018927857,0.07015456452594278,0.005119367819322961,5283218.74,1.9670384615384615,65.6923076923077,709036.68,3.83,56,39079.56411183037,56777.54005201278,11380.581700140374,3194.2706302421507,258853.18664633113,148421.23015210545,623958.0243063283,0.020610184425026584,green,188143.51645812986
C22,2026-07-13,54.51832257880975,23.959154840233523,87.83193028121242,51.2866420557191,208529.3723221318,Ilkal,Karnataka,cotton/silk,0.24090243138409217,0.35000000018927857,0.07015456452594278,0.005119367819322961,5283218.74,1.9670384615384615,65.6923076923077,709036.68,3.83,56,50235.23280740016,72985.28035221627,14629.28730612734,2878.963120962723,270120.47505347,129391.71146676349,562366.92157499,0.3161202761219706,green,162913.32227319275
C22,2026-07-20,62.77717852897378,29.99117508731102,96.09078623137646,58.90299001677463,240658.94353004836,Ilkal,Karnataka,cotton/silk,0.24090243138409217,0.35000000018927857,0.07015456452594278,0.005119367819322961,5283218.74,1.9670384615384615,65.6923076923077,709036.68,3.83,56,57975.324630715586,84230.6302810685,16883.323382623996,2623.601172302481,290540.4831405416,128827.60367383102,512485.3819644968,0.6792971413995643,yellow,146832.0944060026
C23,2026-06-29,33.84175957345052,11.55170623879706,67.15536727585318,31.400956916760947,306681.7600169117,Molakalmuru,Karnataka,silk,0.22094620153866087,0.37000000265038296,0.029386897474426594,0.004908577750614064,9470329.77,2.1613076923076924,49.30769230769231,1579777.23,3.83,44,67760.1699569278,113472.25201908145,9012.425438893686,7220.965991320952,415367.6967359593,217901.8833297354,1471091.2932809524,0.0016888451066225875,green,412474.4725848564
C23,2026-07-06,42.655990669005085,17.63181724139254,75.96959837140776,39.44017302553535,386922.4784214971,Molakalmuru,Karnataka,silk,0.22094620153866087,0.37000000265038296,0.029386897474426594,0.004908577750614064,9470329.77,2.1613076923076924,49.30769230769231,1579777.23,3.83,44,85489.05189715426,143161.31804144668,11370.45120392357,6704.713060457049,492096.1065257518,245370.57232277028,1365917.6651766978,0.04760893210839769,green,384096.94341539225
C23,2026-07-13,41.239170128094436,15.831728009631334,74.55277783049709,38.121788783389164,373680.7946665885,Molakalmuru,Karnataka,silk,0.22094620153866087,0.37000000265038296,0.029386897474426594,0.004908577750614064,9470329.77,2.1613076923076924,49.30769230769231,1579777.23,3.83,44,82563.352169531,138261.89501703496,10981.319201029291,5716.793472789366,574944.7122125812,337421.3523521966,1164653.7476307051,0.12864969474139457,green,356636.4661035764
C23,2026-07-20,39.34517034373343,15.050616808247891,72.65877804613609,36.176772079864065,356666.57011246606,Molakalmuru,Karnataka,silk,0.22094620153866087,0.37000000265038296,0.029386897474426594,0.004908577750614064,9470329.77,2.1613076923076924,49.30769230769231,1579777.23,3.83,44,78804.12388217184,131966.63188691545,10481.323928450425,4603.5742083996765,583457.1642413714,357601.5103354341,937863.1535017998,0.3500354192700915,green,304087.1403735522
C24,2026-06-29,133.05672912815496,99.74312142575229,166.37033683055762,124.32963649409479,199946.47695046535,Guledgudda Khana,Karnataka,cotton,0.26103093793603305,0.3400000001109453,0.07715892066915248,0.005045227872290554,5408068.910000001,2.2841923076923076,73.96153846153847,755154.85,3.58,58,52192.21641538538,67981.80218534134,15427.65435309748,3744.4791777923333,212918.95727836486,73572.80514674835,742182.3696721005,0.01760221736238232,green,210937.10893854746
C24,2026-07-06,142.40753596518357,109.09392826278089,175.72114366758623,133.33973980312715,214001.7895054659,Guledgudda Khana,Karnataka,cotton,0.26103093793603305,0.3400000001109453,0.07715892066915248,0.005045227872290554,5408068.910000001,2.2841923076923076,73.96153846153847,755154.85,3.58,58,55861.087834601276,72760.60845560089,16512.147099508908,3425.707871055705,277184.52669903985,128624.97543827306,678999.6324785266,0.06843492414214834,green,207313.51108159233
C24,2026-07-13,147.31803089123068,114.00442318882801,180.63163859363334,138.30512521800668,221167.25673799147,Guledgudda Khana,Karnataka,cotton,0.26103093793603305,0.3400000001109453,0.07715892066915248,0.005045227872290554,5408068.910000001,2.2841923076923076,73.96153846153847,755154.85,3.58,58,57731.49646705734,75196.86731545457,17065.02681726076,2953.328153393426,314796.27204108355,161849.55328791743,585370.6171754345,0.2281913779600058,green,189664.7018096443
C24,2026-07-20,186.3233405192062,153.00973281680353,219.6369482216089,174.3745168033013,280253.9350123222,Guledgudda Khana,Karnataka,cotton,0.26103093793603305,0.3400000001109453,0.07715892066915248,0.005045227872290554,5408068.910000001,2.2841923076923076,73.96153846153847,755154.85,3.58,58,73154.94751653052,95286.3379352824,21624.091138833584,2734.227681173629,323681.20485342137,130881.60058160126,541943.3473343353,0.6703060129910521,yellow,163511.3455797303
C25,2026-06-29,22.813046421633256,4.444786401820574,56.12665412403592,21.601240423489504,273079.1297428432,Sualkuchi Muga Silk,Assam,silk,0.22086078174016846,0.36999999982797305,0.022464365747576504,0.004572410674986258,6975650.76,2.246076923076923,27.76923076923077,970438.98,3.52,30,60312.47007192924,101039.27795787502,6134.549448573127,4404.558986275746,280227.7801206064,108336.92365595327,963290.3296222367,0.024619254928632674,green,275692.89204545453
C25,2026-07-06,17.807918167254897,1.561003174757419,51.12152586965756,16.96342615536521,213056.39618512243,Sualkuchi Muga Silk,Assam,silk,0.22086078174016846,0.36999999982797305,0.022464365747576504,0.004572410674986258,6975650.76,2.246076923076923,27.76923076923077,970438.98,3.52,30,47055.802216189186,78830.86655184385,4786.1768087631535,3700.166157864618,367109.2314355878,232736.21970092703,809237.4943717711,0.011440085073694607,green,273662.0254608627
C25,2026-07-13,27.04295204491612,4.354972567612119,60.35655974731879,25.791492021832447,324422.8409316649,Sualkuchi Muga Silk,Assam,silk,0.22086078174016846,0.36999999982797305,0.022464365747576504,0.004572410674986258,6975650.76,2.246076923076923,27.76923076923077,970438.98,3.52,30,71652.28226253383,120036.45108890654,7287.953355556754,3458.8419917702686,377201.1636257599,174765.63492699247,756459.1716776761,0.37614228557100576,green,229897.01544652588
C25,2026-07-20,22.628100061663467,3.225649773986632,55.94170776406614,21.42526856444251,270236.12962024973,Sualkuchi Muga Silk,Assam,silk,0.22086078174016846,0.36999999982797305,0.022464365747576504,0.004572410674986258,6975650.76,2.246076923076923,27.76923076923077,970438.98,3.52,30,59684.56284236585,99987.3679130045,6070.683253998783,2764.790938840868,422027.1873933984,253519.78244518844,604668.1139045275,0.42884334887380343,yellow,214903.1737720671
C26,2026-06-29,227.6331024197564,194.31949471735373,260.94671012215906,214.01903171205416,248864.9840788437,Barpeta,Assam,cotton,0.2610383408500878,0.3400000021425573,0.0830311888711162,0.00485453152569644,6534247.4,1.275576923076923,96.15384615384616,624964.26,3.02,99,64963.30253962488,84614.09512001435,20663.555496457797,3226.245208313413,209244.99094628828,35777.79258187784,664584.2531325554,0.07433143695964245,green,206941.80794701987
C26,2026-07-06,237.2354979146825,203.92189021227983,270.54910561708516,223.2436803787873,258890.87966638562,Barpeta,Assam,cotton,0.2610383408500878,0.3400000021425573,0.0830311888711162,0.00485453152569644,6534247.4,1.275576923076923,96.15384615384616,624964.26,3.02,99,67580.44568933304,88022.89964125966,21496.01752658908,2996.1897330736892,306280.7202765401,126185.16768628465,617194.412522401,0.14022475764247708,green,220061.01097104483
C26,2026-07-13,246.7285541648728,213.41494646247014,280.04216186727547,231.70914956116945,269154.6178393945,Barpeta,Assam,cotton,0.2610383408500878,0.3400000021425573,0.0830311888711162,0.00485453152569644,6534247.4,1.275576923076923,96.15384615384616,624964.26,3.02,99,70259.67487293498,91512.57064207332,22348.227909355865,2557.804518231233,359458.9474172243,172780.6694746289,526890.0829445712,0.3337203559631055,green,204369.01076900694
C26,2026-07-20,279.97123398928227,246.65762628687958,313.2848416916849,262.88022382574417,305617.06197821844,Barpeta,Assam,cotton,0.2610383408500878,0.3400000021425573,0.0830311888711162,0.00485453152569644,6534247.4,1.275576923076923,96.15384615384616,624964.26,3.02,99,79777.7707942726,103909.80172739635,25375.74799534908,2227.3640765889777,373685.513051847,162394.82845824,458821.63187094266,0.6310947049978538,yellow,174466.91488230834
C27,2026-06-29,23.59546390336251,4.733726362934732,56.90907160576518,22.513840776113398,130514.75875473804,Chanderi,Madhya Pradesh,cotton-silk,0.24107096561634883,0.3500000081811029,0.048525166890982456,0.004854812851975266,3483637.89,3.162961538461538,29.96153846153846,506421.43,3.72,20,31463.318920189515,45680.16663191298,6333.250450309977,2422.79502562519,137886.05036692502,51986.51933888735,499050.13838781306,0.018270468042093875,green,136134.79301075268
C27,2026-07-06,27.223972422276784,4.963653086166085,60.53758012467945,25.95614932595002,151067.73882591366,Chanderi,Madhya Pradesh,cotton-silk,0.24107096561634883,0.3500000081811029,0.048525166890982456,0.004854812851975266,3483637.89,3.162961538461538,29.96153846153846,506421.43,3.72,20,36418.0456722414,52873.709824970494,7330.587238370811,2268.2008749699203,182911.22185376516,84020.67824321256,467206.65535996156,0.11381549977082003,green,134153.26300747663
C27,2026-07-13,30.886662496646657,8.581098022370384,64.20027019904933,29.730755352928725,171291.32322541816,Chanderi,Madhya Pradesh,cotton-silk,0.24107096561634883,0.3500000081811029,0.048525166890982456,0.004854812851975266,3483637.89,3.162961538461538,29.96153846153846,506421.43,3.72,20,41293.364691653675,59951.9645302483,8311.940046490636,2045.8139639058659,217098.83792159683,105495.75468929837,421399.14066378283,0.4084341384076517,yellow,125593.18692472084
C27,2026-07-20,23.959087393724396,3.346698637283538,57.272695096127066,23.190192443906668,133288.4415695151,Chanderi,Madhya Pradesh,cotton-silk,0.24107096561634883,0.3500000081811029,0.048525166890982456,0.004854812851975266,3483637.89,3.162961538461538,29.96153846153846,506421.43,3.72,20,32131.973314661293,46650.95563977674,6467.843871799683,1567.5893150368133,231793.71117521747,144975.34903394294,322893.8710580804,0.42496174200240283,yellow,113279.33888811366
C28,2026-06-29,33.31578946993928,8.552328721829014,66.62939717234195,31.91263436296011,166678.46419545825,Maheshwar,Madhya Pradesh,cotton-silk,0.24102931632314392,0.3500000033187508,0.0548127345799104,0.004936339487992808,4067795.5900000003,1.9365384615384615,39.53846153846154,467495.85,2.96,26,40174.39627082292,58337.46302157467,9136.102418132752,2342.9941776739306,159532.28777627688,49541.3318880726,474642.0264191813,0.04101928680082524,green,157937.78716216216
C28,2026-07-06,31.54635292450887,8.314012214899996,64.85996062691154,30.17964060900328,157394.8113180325,Maheshwar,Madhya Pradesh,cotton-silk,0.24102931632314392,0.3500000033187508,0.0548127345799104,0.004936339487992808,4067795.5900000003,1.9365384615384615,39.53846153846154,467495.85,2.96,26,37936.76376479561,55088.18448366554,8627.240017030394,2046.5283092477414,217452.6475238516,113753.93094911231,414584.1902133622,0.06716350533581711,green,160352.03595242611
C28,2026-07-13,35.64963957191511,11.305559639635293,68.96324727431778,33.85566600404324,178475.95820672196,Maheshwar,Madhya Pradesh,cotton-silk,0.24102931632314392,0.3500000033187508,0.0548127345799104,0.004936339487992808,4067795.5900000003,1.9365384615384615,39.53846153846154,467495.85,2.96,26,43017.9381866842,62466.58596466992,9782.755326080232,1766.0265430025338,235299.7984080497,118266.49238761285,357760.3500120344,0.27960412521946887,green,140062.2264234332
C28,2026-07-20,34.84233474360396,8.333707623588886,68.15594244600663,33.20647909241608,174650.86932072535,Maheshwar,Madhya Pradesh,cotton-silk,0.24102931632314392,0.3500000033187508,0.0548127345799104,0.004936339487992808,4067795.5900000003,1.9365384615384615,39.53846153846154,467495.85,2.96,26,42095.979627617184,61127.80484187659,9573.091744227535,1417.470404302061,245261.11392572126,131046.76730769791,287150.10540703847,0.5019917030015374,yellow,120864.9831121738
C29,2026-06-29,19.24395495511294,2.2806642911150377,52.55756265751561,18.018434687397512,385852.9245513299,Paithan Paithani,Maharashtra,silk,0.22103728547588716,0.37000000029623537,0.013302909845189882,0.005096581521428277,9789510.830000002,1.9659615384615385,23.076923076923077,799614.06,2.46,17,85287.88303575826,142765.58219829536,5132.966668809196,4367.530754229203,328513.9983455415,90960.03568844944,856952.9862057886,0.06725874018501524,green,325046.3658536586
C29,2026-07-06,14.100307779787837,0.0,47.413915482190504,13.374486999747374,282761.5943334739,Paithan Paithani,Maharashtra,silk,0.22103728547588716,0.37000000029623537,0.013302909845189882,0.005096581521428277,9789510.830000002,1.9659615384615385,23.076923076923077,799614.06,2.46,17,62500.855248305066,104621.78998714933,3761.5519971003573,3388.867393698076,474785.082315839,300512.01768958615,664929.4982234234,0.04475495794113648,green,348354.8724413775
C29,2026-07-13,17.493624422453827,0.8500604558262754,50.807232124856505,16.215612933119253,350463.46316220437,Paithan Paithani,Maharashtra,silk,0.22103728547588716,0.37000000029623537,0.013302909845189882,0.005096581521428277,9789510.830000002,1.9659615384615385,23.076923076923077,799614.06,2.46,17,77465.49255585224,129671.48147383529,4662.18385447983,2791.701874295657,467633.27922257176,253042.41946410874,547759.682163056,0.2819109129007371,green,270296.5439932615
C29,2026-07-20,18.713589922603095,0.951975337759766,52.027197625005755,17.568374068768243,374289.41431575257,Paithan Paithani,Maharashtra,silk,0.22103728547588716,0.37000000029623537,0.013302909845189882,0.005096581521428277,9789510.830000002,1.9659615384615385,23.076923076923077,799614.06,2.46,17,82731.9161227136,138487.0834077062,4979.138334651379,2309.686505199361,468865.6252661104,240357.80089583987,453183.47121269815,0.5028550825519903,yellow,222666.5374646569
C30,2026-06-29,90.16245050549543,59.39673399476667,123.47605820789809,85.34495049636524,161792.6026740872,Solapur,Maharashtra,cotton,0.2610640794405225,0.3400000035274807,0.05604095607580221,0.004574148172896748,3912140.43,1.8156923076923077,38.84615384615385,435427.43,2.86,34,42238.23687739679,55009.485479909934,9067.012139848239,2022.2917937098546,155106.72167717575,46769.69538631094,442113.3109969115,0.044063276999591616,green,152247.35314685316
C30,2026-07-06,101.32486633556364,68.01125863316098,134.63847403796632,95.44680918458891,182264.4488533886,Solapur,Maharashtra,cotton,0.2610640794405225,0.3400000035274807,0.05604095607580221,0.004574148172896748,3912140.43,1.8156923076923077,38.84615384615385,435427.43,2.86,34,47582.70055464409,61969.91325308645,10214.273972373048,1891.839200621802,210783.9869525313,89125.25997180592,413593.7728977689,0.13370636480606435,green,154585.0737751439
C30,2026-07-13,103.68369511783087,70.37008741542819,136.99730282023353,97.63003237011756,185922.8904577816,Solapur,Maharashtra,cotton,0.2610640794405225,0.3400000035274807,0.05604095607580221,0.004574148172896748,3912140.43,1.8156923076923077,38.84615384615385,435427.43,2.86,34,48537.788244281866,63213.78341148516,10419.296537630726,1587.1420994269183,252535.75249848003,128777.74220565535,346980.91085707047,0.30714237563403607,green,144613.2073069122
C30,2026-07-20,109.7054259459248,76.39181824352214,143.01903364832748,103.49062653106705,196272.7283649545,Solapur,Maharashtra,cotton,0.2610640794405225,0.3400000035274807,0.05604095607580221,0.004574148172896748,3912140.43,1.8156923076923077,38.84615384615385,435427.43,2.86,34,51239.759149876576,66732.72833643279,10999.311349178273,1300.4453698034679,258950.35024922527,128678.10604393417,284303.28897279967,0.5754987017743437,yellow,121321.9968031715
C31,2026-06-29,51.82197169320854,22.219596437218733,85.1355793956112,48.29108513914554,216347.94839398834,Kota Doria,Rajasthan,cotton-silk,0.24092016402437233,0.3500000006394918,0.06403861452913313,0.005545729115141714,5473096.389999999,1.8807307692307693,62.11538461538461,462266.47,2.3,58,52122.58321341611,75721.78207624867,13854.622871371406,2630.863717290936,204219.85950581796,59890.00762749085,474394.5588881703,0.050652836616667016,green,200985.42173913043
C31,2026-07-06,42.960388289101616,14.850177583253577,76.27399599150428,39.90597301084922,179096.8341357729,Kota Doria,Rajasthan,cotton-silk,0.24092016402437233,0.3500000006394918,0.06403861452913313,0.005545729115141714,5473096.389999999,1.8807307692307693,62.11538461538461,462266.47,2.3,58,43148.03865623621,62683.89206205148,11469.113124608853,2071.427012649073,279973.8681608233,160601.3973052777,373517.5248631199,0.06239713530949724,green,206258.5038644219
C31,2026-07-13,55.543511385648756,25.85812667575703,88.85711908805143,51.5643037561117,232760.98123144906,Kota Doria,Rajasthan,cotton-silk,0.24092016402437233,0.3500000006394918,0.06403861452913313,0.005545729115141714,5473096.389999999,1.8807307692307693,62.11538461538461,462266.47,2.3,58,56076.813776754556,81466.34357985591,14905.690754503557,1811.2788809349352,279670.61679295625,125410.4898009073,326607.8893016126,0.29738634412560055,green,162398.9238535304
C31,2026-07-20,59.951034442848304,28.16604386886862,93.26464214525097,55.81668043277687,251112.74924922638,Kota Doria,Rajasthan,cotton-silk,0.24092016402437233,0.3500000006394918,0.06403861452913313,0.005545729115141714,5473096.389999999,1.8807307692307693,62.11538461538461,462266.47,2.3,58,60498.1247377347,87889.46239781378,16080.912552522073,1555.8470260427491,297171.95076968486,131147.60405557154,280548.6877811542,0.47627045098809406,yellow,142003.43013113594
C32,2026-06-29,100.11358028879903,66.79997258639636,133.42718799120172,95.31232984945456,318305.2897996074,Balaramapuram,Kerala,cotton,0.26100334205993253,0.3399999977992077,0.07938553671748409,0.0041301510059341155,10269028.89,1.8035384615384613,144.46153846153845,1602725.99,3.29,130,83078.74443305288,108223.79783134269,25268.83627075615,5913.1808420263,489320.71194618894,266836.1525690109,1431710.5678534184,0.0010600369325065636,green,487150.75683890574
