week_start_date,year,month,week_of_year,festival_name,festival_proximity,is_festival_week,is_wedding_season,google_trends_source,google_trends_index,cotton_price_inr_per_kg,cotton_price_source,cpi_inflation_index,cpi_source,cotton_price_trailing_12wk_avg,cotton_price_rel_12wk_avg
2023-08-14,2023,8,33,Onam,0.5714285714285714,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),64.3,71.3,REAL_FILE (cotton_prices_weekly.csv),98.06,REAL_FILE (cpi_weekly.csv),68.64166666666667,0.03872769212091787
2023-08-21,2023,8,34,Onam,0.7714285714285715,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),68.2,70.0,REAL_FILE (cotton_prices_weekly.csv),98.05,REAL_FILE (cpi_weekly.csv),68.70833333333333,0.018799272286234237
2023-08-28,2023,8,35,Onam,0.9714285714285714,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),69.5,69.0,REAL_FILE (cotton_prices_weekly.csv),98.03,REAL_FILE (cpi_weekly.csv),68.60833333333333,0.005708733147090861
2023-09-04,2023,9,36,Raksha_Bandhan,1.0,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),64.9,67.9,REAL_FILE (cotton_prices_weekly.csv),98.01,REAL_FILE (cpi_weekly.csv),68.55,-0.009482129832239172
2023-09-11,2023,9,37,Navratri_start,0.0285714285714286,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),34.9,68.4,REAL_FILE (cotton_prices_weekly.csv),97.99,REAL_FILE (cpi_weekly.csv),68.55833333333332,-0.002309468822170646
2023-09-18,2023,9,38,Navratri_start,0.2285714285714285,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),37.6,65.6,REAL_FILE (cotton_prices_weekly.csv),97.97,REAL_FILE (cpi_weekly.csv),68.43333333333334,-0.04140282513395044
2023-09-25,2023,9,39,Navratri_start,0.4285714285714286,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),46.0,63.9,REAL_FILE (cotton_prices_weekly.csv),97.95,REAL_FILE (cpi_weekly.csv),68.1,-0.06167400881057261
2023-10-02,2023,10,40,Navratri_start,0.6285714285714286,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),50.6,65.2,REAL_FILE (cotton_prices_weekly.csv),97.94,REAL_FILE (cpi_weekly.csv),67.925,-0.04011777695988217
2023-10-09,2023,10,41,Navratri_start,0.8285714285714285,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),62.7,67.0,REAL_FILE (cotton_prices_weekly.csv),97.92,REAL_FILE (cpi_weekly.csv),67.875,-0.012891344383057057
2023-10-16,2023,10,42,Navratri_start,1.0,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),60.3,67.8,REAL_FILE (cotton_prices_weekly.csv),97.9,REAL_FILE (cpi_weekly.csv),67.85833333333333,-0.0008596340415081283
2023-10-23,2023,10,43,Diwali,0.4285714285714286,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),36.5,68.7,REAL_FILE (cotton_prices_weekly.csv),97.88,REAL_FILE (cpi_weekly.csv),67.9,0.01178203240058906
2023-10-30,2023,10,44,Diwali,0.6285714285714286,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),47.9,69.6,REAL_FILE (cotton_prices_weekly.csv),97.86,REAL_FILE (cpi_weekly.csv),67.86666666666667,0.025540275049115824
2023-11-06,2023,11,45,Diwali,0.8285714285714285,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),54.9,69.0,REAL_FILE (cotton_prices_weekly.csv),97.85,REAL_FILE (cpi_weekly.csv),67.675,0.01957886959734023
2023-11-13,2023,11,46,Diwali,1.0,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),65.6,69.4,REAL_FILE (cotton_prices_weekly.csv),97.83,REAL_FILE (cpi_weekly.csv),67.625,0.026247689463955615
2023-11-20,2023,11,47,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),28.9,69.4,REAL_FILE (cotton_prices_weekly.csv),97.81,REAL_FILE (cpi_weekly.csv),67.65833333333333,0.025742086463850233
2023-11-27,2023,11,48,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),27.7,68.8,REAL_FILE (cotton_prices_weekly.csv),97.79,REAL_FILE (cpi_weekly.csv),67.73333333333333,0.015748031496062964
2023-12-04,2023,12,49,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),33.1,68.3,REAL_FILE (cotton_prices_weekly.csv),97.77,REAL_FILE (cpi_weekly.csv),67.72500000000001,0.00849021779254322
2023-12-11,2023,12,50,Pongal,0.0285714285714286,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),24.8,68.2,REAL_FILE (cotton_prices_weekly.csv),97.75,REAL_FILE (cpi_weekly.csv),67.94166666666666,0.0038022813688214363
2023-12-18,2023,12,51,Pongal,0.2285714285714285,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),35.5,67.2,REAL_FILE (cotton_prices_weekly.csv),97.74,REAL_FILE (cpi_weekly.csv),68.21666666666667,-0.014903493769851006
2023-12-25,2023,12,52,Pongal,0.4285714285714286,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),43.0,67.4,REAL_FILE (cotton_prices_weekly.csv),97.72,REAL_FILE (cpi_weekly.csv),68.39999999999999,-0.014619883040935422
2024-01-01,2024,1,1,Pongal,0.6285714285714286,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),54.1,66.8,REAL_FILE (cotton_prices_weekly.csv),97.7,REAL_FILE (cpi_weekly.csv),68.38333333333334,-0.023153789909822198
2024-01-08,2024,1,2,Pongal,0.8285714285714285,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),59.2,66.2,REAL_FILE (cotton_prices_weekly.csv),97.75,REAL_FILE (cpi_weekly.csv),68.25,-0.03003663003663004
2024-01-15,2024,1,3,Pongal,1.0,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),75.4,66.5,REAL_FILE (cotton_prices_weekly.csv),97.79,REAL_FILE (cpi_weekly.csv),68.06666666666666,-0.023016650342801093
2024-01-22,2024,1,4,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),39.3,66.5,REAL_FILE (cotton_prices_weekly.csv),97.84,REAL_FILE (cpi_weekly.csv),67.80833333333334,-0.019294580312154364
2024-01-29,2024,1,5,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),36.7,65.3,REAL_FILE (cotton_prices_weekly.csv),97.88,REAL_FILE (cpi_weekly.csv),67.50000000000001,-0.03259259259259284
2024-02-05,2024,2,6,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),40.9,65.7,REAL_FILE (cotton_prices_weekly.csv),97.93,REAL_FILE (cpi_weekly.csv),67.19166666666666,-0.022200173632642817
2024-02-12,2024,2,7,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),48.7,66.5,REAL_FILE (cotton_prices_weekly.csv),97.98,REAL_FILE (cpi_weekly.csv),66.95,-0.006721433905899965
2024-02-19,2024,2,8,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),53.1,68.1,REAL_FILE (cotton_prices_weekly.csv),98.02,REAL_FILE (cpi_weekly.csv),66.89166666666667,0.018064033885635933
2024-02-26,2024,2,9,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),60.1,70.5,REAL_FILE (cotton_prices_weekly.csv),98.07,REAL_FILE (cpi_weekly.csv),67.075,0.05106224375698831
2024-03-04,2024,3,10,,0.0,False,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),65.9,71.5,REAL_FILE (cotton_prices_weekly.csv),98.12,REAL_FILE (cpi_weekly.csv),67.35000000000001,0.06161841128433543
2024-03-11,2024,3,11,Eid_ul_Fitr,0.1428571428571429,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),63.0,73.2,REAL_FILE (cotton_prices_weekly.csv),98.16,REAL_FILE (cpi_weekly.csv),67.85000000000001,0.07885040530582166
2024-03-18,2024,3,12,Eid_ul_Fitr,0.3428571428571428,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),66.3,72.5,REAL_FILE (cotton_prices_weekly.csv),98.21,REAL_FILE (cpi_weekly.csv),68.275,0.06188209447088977
2024-03-25,2024,3,13,Eid_ul_Fitr,0.5428571428571429,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),70.4,71.2,REAL_FILE (cotton_prices_weekly.csv),98.25,REAL_FILE (cpi_weekly.csv),68.64166666666667,0.03727085103799932
2024-04-01,2024,4,14,Eid_ul_Fitr,0.7428571428571429,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),88.5,72.0,REAL_FILE (cotton_prices_weekly.csv),98.3,REAL_FILE (cpi_weekly.csv),69.125,0.041591320072332794
2024-04-08,2024,4,15,Eid_ul_Fitr,0.9428571428571428,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),92.5,70.7,REAL_FILE (cotton_prices_weekly.csv),98.56,REAL_FILE (cpi_weekly.csv),69.47500000000001,0.0176322418136019
2024-04-15,2024,4,16,Eid_ul_Fitr,1.0,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),97.0,69.4,REAL_FILE (cotton_prices_weekly.csv),98.82,REAL_FILE (cpi_weekly.csv),69.71666666666667,-0.004542194597178972
2024-04-22,2024,4,17,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),62.0,70.2,REAL_FILE (cotton_prices_weekly.csv),99.08,REAL_FILE (cpi_weekly.csv),70.125,0.0010695187165776776
2024-04-29,2024,4,18,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),64.3,69.5,REAL_FILE (cotton_prices_weekly.csv),99.35,REAL_FILE (cpi_weekly.csv),70.44166666666668,-0.013368035017153779
2024-05-06,2024,5,19,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),69.3,69.7,REAL_FILE (cotton_prices_weekly.csv),99.61,REAL_FILE (cpi_weekly.csv),70.70833333333333,-0.01426045963464928
2024-05-13,2024,5,20,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),65.5,69.3,REAL_FILE (cotton_prices_weekly.csv),99.87,REAL_FILE (cpi_weekly.csv),70.80833333333334,-0.021301635871484148
2024-05-20,2024,5,21,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),63.8,70.0,REAL_FILE (cotton_prices_weekly.csv),100.13,REAL_FILE (cpi_weekly.csv),70.76666666666667,-0.010833725859632604
2024-05-27,2024,5,22,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),59.6,69.5,REAL_FILE (cotton_prices_weekly.csv),100.39,REAL_FILE (cpi_weekly.csv),70.60000000000001,-0.015580736543909457
2024-06-03,2024,6,23,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),56.0,68.7,REAL_FILE (cotton_prices_weekly.csv),100.65,REAL_FILE (cpi_weekly.csv),70.225,-0.021715913136347353
2024-06-10,2024,6,24,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),59.5,68.6,REAL_FILE (cotton_prices_weekly.csv),100.92,REAL_FILE (cpi_weekly.csv),69.89999999999999,-0.01859799713876964
2024-06-17,2024,6,25,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),59.8,68.8,REAL_FILE (cotton_prices_weekly.csv),101.18,REAL_FILE (cpi_weekly.csv),69.7,-0.012912482065997266
2024-06-24,2024,6,26,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),65.3,69.8,REAL_FILE (cotton_prices_weekly.csv),101.44,REAL_FILE (cpi_weekly.csv),69.51666666666667,0.004075761208343298
2024-07-01,2024,7,27,,0.0,False,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),56.9,70.1,REAL_FILE (cotton_prices_weekly.csv),101.7,REAL_FILE (cpi_weekly.csv),69.46666666666667,0.009117082533589116
2024-07-08,2024,7,28,,0.0,False,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),58.2,70.9,REAL_FILE (cotton_prices_weekly.csv),101.75,REAL_FILE (cpi_weekly.csv),69.59166666666667,0.01880014369536598
2024-07-15,2024,7,29,,0.0,False,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),50.1,71.0,REAL_FILE (cotton_prices_weekly.csv),101.79,REAL_FILE (cpi_weekly.csv),69.65833333333333,0.019260677114487423
2024-07-22,2024,7,30,Raksha_Bandhan,0.1999999999999999,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),52.0,70.8,REAL_FILE (cotton_prices_weekly.csv),101.84,REAL_FILE (cpi_weekly.csv),69.76666666666667,0.014811275680840952
2024-07-29,2024,7,31,Raksha_Bandhan,0.4,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),57.6,70.2,REAL_FILE (cotton_prices_weekly.csv),101.88,REAL_FILE (cpi_weekly.csv),69.80833333333334,0.005610600453622938
2024-08-05,2024,8,32,Raksha_Bandhan,0.6,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),63.1,70.8,REAL_FILE (cotton_prices_weekly.csv),101.93,REAL_FILE (cpi_weekly.csv),69.93333333333332,0.012392755004766665
2024-08-12,2024,8,33,Raksha_Bandhan,0.8,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),79.1,70.0,REAL_FILE (cotton_prices_weekly.csv),101.98,REAL_FILE (cpi_weekly.csv),69.93333333333332,0.0009532888465206835
2024-08-19,2024,8,34,Raksha_Bandhan,1.0,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),71.9,71.2,REAL_FILE (cotton_prices_weekly.csv),102.02,REAL_FILE (cpi_weekly.csv),70.075,0.016054227613271577
2024-08-26,2024,8,35,Raksha_Bandhan,1.0,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),76.3,70.7,REAL_FILE (cotton_prices_weekly.csv),102.07,REAL_FILE (cpi_weekly.csv),70.24166666666667,0.006525091944477257
2024-09-02,2024,9,36,Onam,0.6285714285714286,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),54.1,71.2,REAL_FILE (cotton_prices_weekly.csv),102.12,REAL_FILE (cpi_weekly.csv),70.45833333333333,0.010526315789473717
2024-09-09,2024,9,37,Onam,0.8285714285714285,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),66.4,69.2,REAL_FILE (cotton_prices_weekly.csv),102.16,REAL_FILE (cpi_weekly.csv),70.49166666666667,-0.01832367892185849
2024-09-16,2024,9,38,Onam,1.0,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),68.3,69.4,REAL_FILE (cotton_prices_weekly.csv),102.21,REAL_FILE (cpi_weekly.csv),70.45833333333333,-0.015020697811945483
2024-09-23,2024,9,39,Navratri_start,0.7142857142857143,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),54.4,68.2,REAL_FILE (cotton_prices_weekly.csv),102.25,REAL_FILE (cpi_weekly.csv),70.3,-0.02987197724039825
2024-09-30,2024,9,40,Navratri_start,0.9142857142857144,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),60.4,67.0,REAL_FILE (cotton_prices_weekly.csv),102.3,REAL_FILE (cpi_weekly.csv),69.97500000000001,-0.04251518399428378
2024-10-07,2024,10,41,Navratri_start,1.0,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),59.7,68.4,REAL_FILE (cotton_prices_weekly.csv),102.26,REAL_FILE (cpi_weekly.csv),69.75833333333334,-0.019471986620475445
2024-10-14,2024,10,42,Diwali,0.5142857142857143,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),46.1,69.1,REAL_FILE (cotton_prices_weekly.csv),102.23,REAL_FILE (cpi_weekly.csv),69.61666666666667,-0.007421594445774615
2024-10-21,2024,10,43,Diwali,0.7142857142857143,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),48.8,69.0,REAL_FILE (cotton_prices_weekly.csv),102.2,REAL_FILE (cpi_weekly.csv),69.51666666666667,-0.007432270438743727
2024-10-28,2024,10,44,Diwali,0.9142857142857144,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),52.2,69.1,REAL_FILE (cotton_prices_weekly.csv),102.16,REAL_FILE (cpi_weekly.csv),69.375,-0.0039639639639640345
2024-11-04,2024,11,45,Diwali,1.0,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),54.9,70.6,REAL_FILE (cotton_prices_weekly.csv),102.12,REAL_FILE (cpi_weekly.csv),69.425,0.016924738926899385
2024-11-11,2024,11,46,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),25.8,71.9,REAL_FILE (cotton_prices_weekly.csv),102.09,REAL_FILE (cpi_weekly.csv),69.48333333333333,0.03478052290717204
2024-11-18,2024,11,47,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),31.9,71.6,REAL_FILE (cotton_prices_weekly.csv),102.06,REAL_FILE (cpi_weekly.csv),69.55833333333332,0.029351862944770657
2024-11-25,2024,11,48,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),26.9,72.2,REAL_FILE (cotton_prices_weekly.csv),102.02,REAL_FILE (cpi_weekly.csv),69.64166666666667,0.03673567069522554
2024-12-02,2024,12,49,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),26.8,72.4,REAL_FILE (cotton_prices_weekly.csv),101.98,REAL_FILE (cpi_weekly.csv),69.90833333333333,0.03564191202765543
2024-12-09,2024,12,50,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),29.7,71.6,REAL_FILE (cotton_prices_weekly.csv),101.95,REAL_FILE (cpi_weekly.csv),70.09166666666667,0.021519438830103432
2024-12-16,2024,12,51,Pongal,0.1714285714285713,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),41.3,70.9,REAL_FILE (cotton_prices_weekly.csv),101.92,REAL_FILE (cpi_weekly.csv),70.31666666666666,0.008295804693055464
2024-12-23,2024,12,52,Pongal,0.3714285714285714,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),45.6,70.5,REAL_FILE (cotton_prices_weekly.csv),101.88,REAL_FILE (cpi_weekly.csv),70.60833333333333,-0.0015342853770801135
2024-12-30,2024,12,1,Pongal,0.5714285714285714,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),52.0,70.7,REAL_FILE (cotton_prices_weekly.csv),101.84,REAL_FILE (cpi_weekly.csv),70.8,-0.0014124293785310327
2025-01-06,2025,1,2,Pongal,0.7714285714285715,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),67.1,71.5,REAL_FILE (cotton_prices_weekly.csv),101.81,REAL_FILE (cpi_weekly.csv),71.0,0.007042253521126751
2025-01-13,2025,1,3,Pongal,0.9714285714285714,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),73.6,71.3,REAL_FILE (cotton_prices_weekly.csv),101.78,REAL_FILE (cpi_weekly.csv),71.19166666666666,0.0015217136837177847
2025-01-20,2025,1,4,Pongal,1.0,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),81.4,71.4,REAL_FILE (cotton_prices_weekly.csv),101.74,REAL_FILE (cpi_weekly.csv),71.38333333333334,0.0002334812047630752
2025-01-27,2025,1,5,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),43.3,71.1,REAL_FILE (cotton_prices_weekly.csv),101.7,REAL_FILE (cpi_weekly.csv),71.425,-0.004550227511375571
2025-02-03,2025,2,6,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),40.1,70.5,REAL_FILE (cotton_prices_weekly.csv),101.67,REAL_FILE (cpi_weekly.csv),71.30833333333334,-0.011335748509991861
2025-02-10,2025,2,7,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),41.9,70.3,REAL_FILE (cotton_prices_weekly.csv),101.64,REAL_FILE (cpi_weekly.csv),71.2,-0.012640449438202306
2025-02-17,2025,2,8,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),56.4,69.7,REAL_FILE (cotton_prices_weekly.csv),101.6,REAL_FILE (cpi_weekly.csv),70.99166666666666,-0.01819462378213388
2025-02-24,2025,2,9,Eid_ul_Fitr,0.0285714285714286,True,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),60.0,69.5,REAL_FILE (cotton_prices_weekly.csv),101.56,REAL_FILE (cpi_weekly.csv),70.75,-0.017667844522968212
2025-03-03,2025,3,10,Eid_ul_Fitr,0.2285714285714285,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),61.6,69.1,REAL_FILE (cotton_prices_weekly.csv),101.53,REAL_FILE (cpi_weekly.csv),70.54166666666667,-0.02043709391612536
2025-03-10,2025,3,11,Eid_ul_Fitr,0.4285714285714286,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),69.8,68.7,REAL_FILE (cotton_prices_weekly.csv),101.5,REAL_FILE (cpi_weekly.csv),70.35833333333333,-0.023569821153618387
2025-03-17,2025,3,12,Eid_ul_Fitr,0.6285714285714286,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),86.1,69.4,REAL_FILE (cotton_prices_weekly.csv),101.46,REAL_FILE (cpi_weekly.csv),70.26666666666667,-0.012333965844402162
2025-03-24,2025,3,13,Eid_ul_Fitr,0.8285714285714285,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),84.5,70.5,REAL_FILE (cotton_prices_weekly.csv),101.42,REAL_FILE (cpi_weekly.csv),70.25,0.003558718861210064
2025-03-31,2025,3,14,Eid_ul_Fitr,1.0,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),92.9,70.6,REAL_FILE (cotton_prices_weekly.csv),101.39,REAL_FILE (cpi_weekly.csv),70.175,0.006056287851799125
2025-04-07,2025,4,15,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),65.3,70.4,REAL_FILE (cotton_prices_weekly.csv),101.48,REAL_FILE (cpi_weekly.csv),70.10000000000001,0.004279600570613384
2025-04-14,2025,4,16,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),62.1,70.9,REAL_FILE (cotton_prices_weekly.csv),101.56,REAL_FILE (cpi_weekly.csv),70.05833333333334,0.012013798025455102
2025-04-21,2025,4,17,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),64.4,71.2,REAL_FILE (cotton_prices_weekly.csv),101.65,REAL_FILE (cpi_weekly.csv),70.06666666666666,0.016175071360609028
2025-04-28,2025,4,18,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),64.2,71.1,REAL_FILE (cotton_prices_weekly.csv),101.73,REAL_FILE (cpi_weekly.csv),70.11666666666666,0.014024245305443328
2025-05-05,2025,5,19,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),66.4,70.9,REAL_FILE (cotton_prices_weekly.csv),101.82,REAL_FILE (cpi_weekly.csv),70.16666666666667,0.010451306413301609
2025-05-12,2025,5,20,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),70.5,70.4,REAL_FILE (cotton_prices_weekly.csv),101.91,REAL_FILE (cpi_weekly.csv),70.22500000000001,0.0024919900320399258
2025-05-19,2025,5,21,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),64.8,69.9,REAL_FILE (cotton_prices_weekly.csv),101.99,REAL_FILE (cpi_weekly.csv),70.25833333333334,-0.005100225358794952
2025-05-26,2025,5,22,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),66.3,70.0,REAL_FILE (cotton_prices_weekly.csv),102.08,REAL_FILE (cpi_weekly.csv),70.33333333333333,-0.004739336492890933
2025-06-02,2025,6,23,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),54.5,70.3,REAL_FILE (cotton_prices_weekly.csv),102.17,REAL_FILE (cpi_weekly.csv),70.46666666666667,-0.002365184484389826
2025-06-09,2025,6,24,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),61.3,70.1,REAL_FILE (cotton_prices_weekly.csv),102.25,REAL_FILE (cpi_weekly.csv),70.52499999999999,-0.00602623183268336
2025-06-16,2025,6,25,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),56.6,70.9,REAL_FILE (cotton_prices_weekly.csv),102.34,REAL_FILE (cpi_weekly.csv),70.55833333333332,0.004842329042163973
2025-06-23,2025,6,26,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),53.4,71.4,REAL_FILE (cotton_prices_weekly.csv),102.42,REAL_FILE (cpi_weekly.csv),70.62500000000001,0.010973451327433548
2025-06-30,2025,6,27,,0.0,False,True,SYNTHETIC_PROXY (pytrends unreachable in this environment),52.8,72.1,REAL_FILE (cotton_prices_weekly.csv),102.51,REAL_FILE (cpi_weekly.csv),70.76666666666667,0.018841262364578393
2025-07-07,2025,7,28,Raksha_Bandhan,0.0571428571428571,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),55.0,72.0,REAL_FILE (cotton_prices_weekly.csv),102.65,REAL_FILE (cpi_weekly.csv),70.85833333333333,0.016111960484534782
2025-07-14,2025,7,29,Raksha_Bandhan,0.2571428571428571,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),64.8,72.7,REAL_FILE (cotton_prices_weekly.csv),102.78,REAL_FILE (cpi_weekly.csv),70.98333333333333,0.024184080770133898
2025-07-21,2025,7,30,Raksha_Bandhan,0.4571428571428571,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),60.5,73.4,REAL_FILE (cotton_prices_weekly.csv),102.92,REAL_FILE (cpi_weekly.csv),71.175,0.03126097646645598
2025-07-28,2025,7,31,Raksha_Bandhan,0.6571428571428571,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),70.5,72.7,REAL_FILE (cotton_prices_weekly.csv),103.06,REAL_FILE (cpi_weekly.csv),71.325,0.019277953031896278
2025-08-04,2025,8,32,Raksha_Bandhan,0.8571428571428572,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),73.1,72.6,REAL_FILE (cotton_prices_weekly.csv),103.19,REAL_FILE (cpi_weekly.csv),71.50833333333334,0.015266285980654715
2025-08-11,2025,8,33,Raksha_Bandhan,1.0,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),76.3,71.0,REAL_FILE (cotton_prices_weekly.csv),103.33,REAL_FILE (cpi_weekly.csv),71.60000000000001,-0.008379888268156499
2025-08-18,2025,8,34,Onam,0.4857142857142856,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),61.2,72.4,REAL_FILE (cotton_prices_weekly.csv),103.47,REAL_FILE (cpi_weekly.csv),71.8,0.008356545961002881
2025-08-25,2025,8,35,Onam,0.6857142857142857,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),64.1,72.5,REAL_FILE (cotton_prices_weekly.csv),103.6,REAL_FILE (cpi_weekly.csv),71.98333333333333,0.007177587404491703
2025-09-01,2025,9,36,Onam,0.8857142857142857,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),72.1,69.9,REAL_FILE (cotton_prices_weekly.csv),103.74,REAL_FILE (cpi_weekly.csv),71.96666666666667,-0.028716998610467726
2025-09-08,2025,9,37,Onam,1.0,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),68.0,67.9,REAL_FILE (cotton_prices_weekly.csv),103.77,REAL_FILE (cpi_weekly.csv),71.71666666666667,-0.053218684638624114
2025-09-15,2025,9,38,Navratri_start,0.8,True,False,SYNTHETIC_PROXY (pytrends unreachable in this environment),57.0,65.5,REAL_FILE (cotton_prices_weekly.csv),103.8,REAL_FILE (cpi_weekly.csv),71.225,-0.08037908037908026
