cluster_id,product_category,week_start_date,festival_proximity,is_wedding_season,google_trends_index,cotton_price_rel_12wk_avg,cluster_code,product_code,cluster_name,state,primary_material,product_specialty,lag_1,lag_2,lag_4,lag_8,lag_52,rolling_mean_4,rolling_std_4,rolling_mean_12,rolling_std_12,avg_order_value_trailing_12,delivery_rate_trailing_12,delivery_gap_trailing_4,baseline_pred,xgb_pred,ensemble_pred,lower_90,upper_90,units_ordered,units_delivered,avg_order_value_inr
C08,home_furnishing,2026-07-20,0.4571428571428571,False,60.5,-0.0638750132851524,7,1,Shantipur-Fulia Tant,West Bengal,cotton,saree,8.357764940883493,7.063268122950215,6.0,8.0,10.0,6.43425690438389,1.4808065981824665,6.478085634794631,1.6528429666925264,2169.162381365741,0.9261491372867325,2.740946554320086,10.0,5.443451881408691,7.3765204083426505,3.340270575842168,11.412770240843134,7.3765204083426505,6.831758012364522,2169.162381365741
C09,home_furnishing,2026-06-29,0.0,True,52.8,-0.0947897049591964,8,1,Murshidabad Silk,West Bengal,silk,saree,2.0,2.0,3.0,3.0,1.0,3.25,1.6393596310755,3.0,1.5275252316519468,7065.225833333333,1.0,0.0,1.0,2.9382822513580322,2.115986004528695,0.0,6.152235837029178,2.115986004528695,2.115986004528695,7065.225833333333
C09,home_furnishing,2026-07-06,0.0571428571428571,False,55.0,-0.0914826498422712,8,1,Murshidabad Silk,West Bengal,silk,saree,2.115986004528695,2.0,6.0,4.0,4.0,3.028996501132174,1.7159631082774995,2.759665500377391,1.4168142869269227,7074.179652777777,1.0,0.0,4.0,2.937073230743408,3.388008945808509,0.0,7.4242587783089915,3.388008945808509,3.388008945808509,7074.179652777777
C09,home_furnishing,2026-07-13,0.2571428571428571,False,64.8,-0.0778012684989428,8,1,Murshidabad Silk,West Bengal,silk,saree,3.388008945808509,2.115986004528695,2.0,4.0,5.0,2.3759987375843012,0.5861999198718443,3.041999579194767,1.1514796318355687,7119.614623842593,1.0,0.0,5.0,2.7285704612731934,3.6922010075074705,0.0,7.7284508400079535,3.6922010075074705,3.6922010075074705,7119.614623842593
C09,home_furnishing,2026-07-20,0.4571428571428571,False,60.5,-0.0638750132851524,8,1,Murshidabad Silk,West Bengal,silk,saree,3.6922010075074705,3.388008945808509,2.0,2.0,3.0,2.7990489894611685,0.7499414454583467,3.1830163298203895,1.1183780740146203,7108.235842496142,1.0,0.0,3.0,2.8890717029571533,2.936131888470173,0.0,6.972381720970656,2.936131888470173,2.936131888470173,7108.235842496142
C10,home_furnishing,2026-06-29,0.0,True,52.8,-0.0947897049591964,9,1,Bishnupur Baluchari,West Bengal,silk,saree,2.0,0.0,1.0,3.0,1.0,1.0,0.7071067811865476,1.75,1.299038105676658,11970.403333333335,0.9523809523809523,0.0,1.0,1.620828628540039,1.3574484883076243,0.0,5.393698320808107,1.3574484883076243,1.2928080841024994,11970.403333333335
C10,home_furnishing,2026-07-06,0.0571428571428571,False,55.0,-0.0914826498422712,9,1,Bishnupur Baluchari,West Bengal,silk,saree,1.3574484883076243,2.0,1.0,2.0,1.0,1.089362122076906,0.723848579874454,1.6131207073589688,1.245550928983003,12059.271111111108,0.9450009951028311,0.06464040420512518,1.0,1.4903159141540527,1.2823044464294286,0.0,5.318554278929911,1.2823044464294286,1.211778977900595,12059.271111111108
C10,home_furnishing,2026-07-13,0.2571428571428571,False,64.8,-0.0778012684989428,9,1,Bishnupur Baluchari,West Bengal,silk,saree,1.2823044464294286,1.3574484883076243,0.0,2.0,1.0,1.1599382336842632,0.7254557650007104,1.7199794112280877,1.1542321037223227,11973.25287037037,0.9450009951028312,0.13516587273395864,1.0,1.618420124053955,1.3560617669999144,0.0,5.392311599500397,1.3560617669999144,1.2814797192358227,11973.25287037037
C10,home_furnishing,2026-07-20,0.4571428571428571,False,60.5,-0.0638750132851524,9,1,Bishnupur Baluchari,West Bengal,silk,saree,1.3560617669999144,1.2823044464294286,2.0,3.0,3.0,1.4989536754342419,0.2908720179344252,1.8329845584780806,1.0411486408542272,11878.791442901236,0.9450009951028312,0.20974792049805036,3.0,1.6437069177627563,2.2191002642905264,0.0,6.255350096791009,2.2191002642905264,2.097051957987503,11878.791442901236
C11,home_furnishing,2026-06-29,0.0,True,52.8,-0.0947897049591964,10,1,Nadia Jamdani,West Bengal,cotton,saree,0.0,0.0,3.0,1.0,1.0,1.25,1.299038105676658,1.1666666666666667,1.404358295529393,9648.839166666667,1.0,0.0,1.0,1.2252706289291382,1.1297018888452164,0.0,5.165951721345699,1.1297018888452164,1.1297018888452164,9648.839166666667
C11,home_furnishing,2026-07-06,0.0571428571428571,False,55.0,-0.0914826498422712,10,1,Nadia Jamdani,West Bengal,cotton,saree,1.1297018888452164,0.0,2.0,4.0,0.0,0.7824254722113041,0.8407538104879634,1.0108084907371013,1.2914920537342924,9634.971597222224,1.0,0.0,0.0,1.3728481531143188,0.7904314885745951,0.0,4.826681321075077,0.7904314885745951,0.7904314885745951,9634.971597222224
C11,home_furnishing,2026-07-13,0.2571428571428571,False,64.8,-0.0778012684989428,10,1,Nadia Jamdani,West Bengal,cotton,saree,0.7904314885745951,1.1297018888452164,0.0,1.0,2.0,0.4800333443549529,0.4947929488736417,1.076677781451651,1.257980781349319,9640.536730324075,1.0,0.0,2.0,1.2918760776519775,1.592290345609534,0.0,5.628540178110017,1.592290345609534,1.592290345609534,9640.536730324075
C11,home_furnishing,2026-07-20,0.4571428571428571,False,60.5,-0.0638750132851524,10,1,Nadia Jamdani,West Bengal,cotton,saree,1.592290345609534,0.7904314885745951,0.0,0.0,2.0,0.8781059307573365,0.5814027730384499,1.209368643585779,1.2208441972480202,9627.539791184414,1.0,0.0,2.0,1.1906050443649292,1.5339825033263363,0.0,5.570232335826819,1.5339825033263363,1.5339825033263363,9627.539791184414
C12,home_furnishing,2026-06-29,0.0,True,52.8,-0.0947897049591964,11,1,Sambalpur Ikat,Odisha,cotton/silk,saree,6.0,4.0,6.0,5.0,4.0,5.25,0.82915619758885,5.166666666666667,1.950783318453271,4928.8225,0.9516129032258065,0.0,4.0,5.2123026847839355,4.697995778748701,0.6617459462482183,8.734245611249182,4.697995778748701,4.470673402357635,4928.8225
C12,home_furnishing,2026-07-06,0.0571428571428571,False,55.0,-0.0914826498422712,11,1,Sambalpur Ikat,Odisha,cotton/silk,saree,4.697995778748701,6.0,5.0,5.0,3.0,4.924498944687175,0.7190975094241744,4.8914996482290585,1.7547539864047559,4902.949375,0.9620545412694064,0.22732237639106856,3.0,4.751567363739014,4.008482981543276,0.0,8.044732814043758,4.008482981543276,3.8563792559948387,4902.949375
C12,home_furnishing,2026-07-13,0.2571428571428571,False,64.8,-0.0778012684989428,11,1,Sambalpur Ikat,Odisha,cotton/silk,saree,4.008482981543276,4.697995778748701,4.0,8.0,6.0,4.676619690072995,0.8148639837649241,5.142206563357664,1.3488155318525135,4900.04765625,0.9614396065090226,0.37942610193950443,6.0,5.531073570251465,5.73001076990396,1.6937609374034777,9.766260602404444,5.73001076990396,5.509059299908925,4900.04765625
C12,home_furnishing,2026-07-20,0.4571428571428571,False,60.5,-0.0638750132851524,11,1,Sambalpur Ikat,Odisha,cotton/silk,saree,5.73001076990396,4.008482981543276,6.0,4.0,11.0,5.109122382548985,0.7999371060005314,5.036374127516328,1.2447004775543327,4910.896627604167,0.9569733849178101,0.6003775719345406,11.0,5.620805263519287,7.902873130401468,3.8666232979009854,11.939122962901951,7.902873130401468,7.562839250176303,4910.896627604167
C13,home_furnishing,2026-06-29,0.0,True,52.8,-0.0947897049591964,12,1,Berhampur Patta,Odisha,silk,saree,4.0,2.0,1.0,0.0,1.0,2.25,1.0897247358851685,1.9166666666666667,1.1873172373979173,7849.745833333332,0.8695652173913043,0.0,1.0,1.8396425247192383,1.4834328466544495,0.0,5.519682679154932,1.4834328466544495,1.2899416057864779,7849.745833333332
C13,home_furnishing,2026-07-06,0.0571428571428571,False,55.0,-0.0914826498422712,12,1,Berhampur Patta,Odisha,silk,saree,1.4834328466544495,4.0,2.0,2.0,5.0,2.3708582116636125,0.9639370274144201,1.7902860705545374,1.1452467869952037,7881.298819444443,0.8513509799079767,0.19349124086797254,5.0,2.0008208751678467,3.273191674720107,0.0,7.30944150722059,3.273191674720107,2.7866349396995944,7881.298819444443
C13,home_furnishing,2026-07-13,0.2571428571428571,False,64.8,-0.0778012684989428,12,1,Berhampur Patta,Odisha,silk,saree,3.273191674720107,1.4834328466544495,2.0,2.0,3.0,2.689156130343639,0.998513141692592,1.9797187101145461,1.1861324650539355,7918.325387731481,0.8450938190912842,0.6800479758884848,3.0,1.9432941675186157,2.391590714341614,0.0,6.427840546842097,2.391590714341614,2.0211185304862074,7918.325387731481
C13,home_furnishing,2026-07-20,0.4571428571428571,False,60.5,-0.0638750132851524,12,1,Berhampur Patta,Odisha,silk,saree,2.391590714341614,3.273191674720107,4.0,1.0,1.0,2.7870538089290426,0.9438468042341188,1.8456846029763474,1.0309964052211773,7851.845836709105,0.952568631442148,1.0505201597438916,1.0,1.9185380935668945,1.5288577844268643,0.0,5.565107616927347,1.5288577844268643,1.4563419673811726,7851.845836709105
C14,home_furnishing,2026-06-29,0.0,True,52.8,-0.0947897049591964,13,1,Nuapatna Sonepuri,Odisha,cotton,saree,2.0,1.0,6.0,3.0,1.0,2.75,1.920286436967152,3.0,1.5811388300841898,4223.518333333333,0.9166666666666666,1.0,1.0,2.515584945678711,1.872613669586453,0.0,5.908863502086936,1.872613669586453,1.7165625304542484,4223.518333333333
C14,home_furnishing,2026-07-06,0.0571428571428571,False,55.0,-0.0914826498422712,13,1,Nuapatna Sonepuri,Odisha,cotton,saree,1.872613669586453,2.0,2.0,2.0,3.0,1.7181534173966133,0.41787476972036686,2.7393844724655376,1.4848107202518703,4216.969861111111,0.90399147537051,0.15605113913220503,3.0,3.0416653156280518,3.0239892353565114,0.0,7.060239067856994,3.0239892353565114,2.733660490374473,4216.969861111111
C14,home_furnishing,2026-07-13,0.2571428571428571,False,64.8,-0.0778012684989428,13,1,Nuapatna Sonepuri,Odisha,cotton,saree,3.0239892353565114,1.872613669586453,1.0,4.0,2.0,1.9741507262357412,0.7180021746982532,2.741383575411914,1.485176363281917,4204.343182870371,0.8952359946079295,0.44637988411424345,2.0,3.1472954750061035,2.660567207004471,0.0,6.696817039504953,2.660567207004471,2.3818355297838885,4204.343182870371
C14,home_furnishing,2026-07-20,0.4571428571428571,False,60.5,-0.0638750132851524,13,1,Nuapatna Sonepuri,Odisha,cotton,saree,2.660567207004471,3.0239892353565114,2.0,1.0,3.0,2.389292527986859,0.4730051735674602,2.546430842662286,1.3202932211103882,4209.236781442901,0.8780936995249321,0.7251115613348258,3.0,3.0644586086273193,3.0371127089716063,0.0,7.073362541472089,3.0371127089716063,2.666869534495066,4209.236781442901
C15,home_furnishing,2026-06-29,0.0,True,52.8,-0.0947897049591964,14,1,Pochampally Ikat,Telangana,cotton/silk,saree,3.0,4.0,4.0,3.0,4.0,3.75,0.4330127018922193,3.75,1.2332207155790618,4783.328333333334,0.9777777777777777,0.0,4.0,3.6425187587738037,3.7941764870361547,0.0,7.830426319536637,3.7941764870361547,3.7098614539909067,4783.328333333334
C15,home_furnishing,2026-07-06,0.0571428571428571,False,55.0,-0.0914826498422712,14,1,Pochampally Ikat,Telangana,cotton/silk,saree,3.7941764870361547,3.0,4.0,5.0,3.0,3.6985441217590385,0.41196502654493045,3.5661813739196795,1.0321490571649594,4759.229861111112,0.9746620890491087,0.08431503304524668,3.0,3.8021318912506104,3.4618357124173356,0.0,7.498085544917818,3.4618357124173356,3.37412002740949,4759.229861111112
C15,home_furnishing,2026-07-13,0.2571428571428571,False,64.8,-0.0778012684989428,14,1,Pochampally Ikat,Telangana,cotton/silk,saree,3.4618357124173356,3.7941764870361547,4.0,3.0,4.0,3.5640030498633726,0.37802472035713874,3.438001016621124,0.937277521650314,4767.65568287037,0.9958301661047266,0.17203071805309378,4.0,3.6696126461029053,3.809776072208216,0.0,7.846025904708698,3.809776072208216,3.793889938808921,4767.65568287037
C15,home_furnishing,2026-07-20,0.4571428571428571,False,60.5,-0.0638750132851524,14,1,Pochampally Ikat,Telangana,cotton/silk,saree,3.809776072208216,3.4618357124173356,3.0,3.0,0.0,3.5164470679154265,0.3289663771239838,3.672149022638475,0.5829761359709752,4745.237823109567,0.9957355386384128,0.187916851452389,0.0,3.468370199203491,1.996949927247993,0.0,6.033199759748475,1.996949927247993,1.9884340114422194,4745.237823109567
C16,home_furnishing,2026-06-29,0.0,True,52.8,-0.0947897049591964,15,1,Gadwal,Telangana,silk-cotton,saree,5.0,1.0,2.0,2.0,6.0,2.75,1.479019945774904,3.0,1.224744871391589,6373.599999999999,1.0,0.0,6.0,2.6845743656158447,4.091109483958772,0.05485965145828953,8.127359316459255,4.091109483958772,4.091109483958772,6373.599999999999
C16,home_furnishing,2026-07-06,0.0571428571428571,False,55.0,-0.0914826498422712,15,1,Gadwal,Telangana,silk-cotton,saree,4.091109483958772,5.0,3.0,3.0,4.0,3.272777370989693,1.4910474447086337,3.1742591236632314,1.218815169191862,6358.356666666667,1.0,0.0,4.0,3.0474448204040527,3.4515565273191813,0.0,7.487806359819664,3.4515565273191813,3.4515565273191813,6358.356666666667
C16,home_furnishing,2026-07-13,0.2571428571428571,False,64.8,-0.0778012684989428,15,1,Gadwal,Telangana,silk-cotton,saree,3.4515565273191813,4.091109483958772,1.0,3.0,3.0,3.385666502819488,1.4831949128284925,3.0452221676064966,1.0942989639503218,6360.0038888888885,1.0,0.0,3.0,3.332386016845703,3.191374678605735,0.0,7.227624511106217,3.191374678605735,3.191374678605735,6360.0038888888885
C16,home_furnishing,2026-07-20,0.4571428571428571,False,60.5,-0.0638750132851524,15,1,Gadwal,Telangana,silk-cotton,saree,3.191374678605735,3.4515565273191813,5.0,4.0,1.0,3.9335101724709216,0.6973669232430697,2.977836724156974,1.0577158149131103,6372.812546296297,1.0,0.0,1.0,3.176246404647827,2.252996320990535,0.0,6.289246153491018,2.252996320990535,2.252996320990535,6372.812546296297
C17,home_furnishing,2026-06-29,0.0,True,52.8,-0.0947897049591964,16,1,Venkatagiri,Andhra Pradesh,cotton/silk,saree,3.0,5.0,1.0,3.0,3.0,3.75,1.920286436967152,3.4166666666666665,2.099933861392359,4028.0750000000003,0.9024390243902439,2.0,3.0,3.2683017253875732,3.1544774866063223,0.0,7.190727319106805,3.1544774866063223,2.846723585473998,4028.0750000000003
C17,home_furnishing,2026-07-06,0.0571428571428571,False,55.0,-0.0914826498422712,16,1,Venkatagiri,Andhra Pradesh,cotton/silk,saree,3.1544774866063223,3.0,6.0,3.0,3.0,4.28861937165158,1.2631017134306077,3.0128731238838604,1.5817151736339325,4024.902083333334,0.8808514408007095,2.3077539011323225,3.0,3.675975799560547,3.3892000410059566,0.0,7.425449873506439,3.3892000410059566,2.985381739281921,4024.902083333334
C17,home_furnishing,2026-07-13,0.2571428571428571,False,64.8,-0.0778012684989428,16,1,Venkatagiri,Andhra Pradesh,cotton/silk,saree,3.3892000410059566,3.1544774866063223,5.0,2.0,4.0,3.6359193819030695,0.7996508808016339,3.2119731273010235,1.4616243442774532,4017.290590277778,0.877760180006668,1.7115722028563578,4.0,3.9648489952087402,3.9797614463194497,0.0,8.016011278819931,3.9797614463194497,3.4932761235049576,4017.290590277778
C17,home_furnishing,2026-07-20,0.4571428571428571,False,60.5,-0.0638750132851524,16,1,Venkatagiri,Andhra Pradesh,cotton/silk,saree,3.9797614463194497,3.3892000410059566,3.0,5.0,4.0,3.380859743482932,0.3725103624926712,3.293619914494311,1.4748084792956868,4042.458139467592,0.8684816488489447,1.198057525670853,4.0,4.077784061431885,4.044784975909759,0.008535143409276635,8.08103480841024,4.044784975909759,3.512821525117547,4042.458139467592
C18,home_furnishing,2026-06-29,0.0,True,52.8,-0.0947897049591964,17,1,Mangalagiri,Andhra Pradesh,cotton,saree,0.0,8.0,8.0,5.0,4.0,5.0,3.3166247903554,4.333333333333333,2.357022603955158,2495.5183333333334,0.9423076923076923,2.0,4.0,4.0609130859375,4.035071337701862,0.0,8.071321170202346,4.035071337701862,3.8022787605267547,2495.5183333333334
C18,home_furnishing,2026-07-06,0.0571428571428571,False,55.0,-0.0914826498422712,17,1,Mangalagiri,Andhra Pradesh,cotton,saree,4.035071337701862,0.0,4.0,4.0,6.0,4.008767834425465,2.828467893535569,4.169589278141822,2.3031880752484555,2477.216527777778,0.9553754493102384,2.2327925771751076,6.0,4.661643028259277,5.229427164965479,1.1931773324649964,9.265676997465961,5.229427164965479,4.996066327364061,2477.216527777778
C18,home_furnishing,2026-07-13,0.2571428571428571,False,64.8,-0.0778012684989428,17,1,Mangalagiri,Andhra Pradesh,cotton,saree,5.229427164965479,4.035071337701862,8.0,3.0,2.0,4.316124625666835,2.877194033988291,4.105374875222279,2.2616268993202278,2477.4154050925927,0.9499405557808935,1.4661534147765245,2.0,5.351505279541016,3.9296637439935593,0.0,7.965913576494042,3.9296637439935593,3.732946961001269,2477.4154050925927
C18,home_furnishing,2026-07-20,0.4571428571428571,False,60.5,-0.0638750132851524,17,1,Mangalagiri,Andhra Pradesh,cotton,saree,3.9296637439935593,5.229427164965479,0.0,1.0,10.0,3.298540561665225,1.97164188983931,4.0995135205550755,2.2619835147555984,2474.0733555169754,0.9458701993050087,0.6628701977688163,10.0,4.651015281677246,6.920266860049056,2.8840170275485733,10.956516692549538,6.920266860049056,6.5456741941584475,2474.0733555169754
C19,home_furnishing,2026-06-29,0.0,True,52.8,-0.0947897049591964,18,1,Kanchipuram Kanjeevaram,Tamil Nadu,silk,saree,1.0,0.0,2.0,1.0,2.0,1.0,0.7071067811865476,0.75,0.924211375534118,14753.398333333333,0.8888888888888888,0.0,2.0,0.7800971865653992,1.2976283687660293,0.0,5.333878201266511,1.2976283687660293,1.153447438903137,14753.398333333333
C19,home_furnishing,2026-07-06,0.0571428571428571,False,55.0,-0.0914826498422712,18,1,Kanchipuram Kanjeevaram,Tamil Nadu,silk,saree,1.2976283687660293,1.0,1.0,0.0,2.0,0.8244070921915073,0.49123598422849696,0.6081356973971691,0.661178938591355,14765.994861111112,0.9802427689412099,0.14418092986289244,2.0,0.7987658381462097,1.308377037528285,0.0,5.344626870028767,1.308377037528285,1.2825271300858234,14765.994861111112
C19,home_furnishing,2026-07-13,0.2571428571428571,False,64.8,-0.0778012684989428,18,1,Kanchipuram Kanjeevaram,Tamil Nadu,silk,saree,1.308377037528285,1.2976283687660293,0.0,0.0,1.0,0.9015013515735786,0.5349932495372539,0.7171671171911927,0.6597818937594556,14746.567766203705,0.98024276894121,0.17003083730535407,1.0,0.6989360451698303,0.8266593217664113,0.0,4.862909154266894,0.8266593217664113,0.8103268225393697,14746.567766203705
C19,home_furnishing,2026-07-20,0.4571428571428571,False,60.5,-0.0638750132851524,18,1,Kanchipuram Kanjeevaram,Tamil Nadu,silk,saree,0.8266593217664113,1.308377037528285,1.0,0.0,0.0,1.1081661820151814,0.20428310146250714,0.7027220606717272,0.6553139168472591,14841.53258005401,0.977899828518944,0.18636333653239578,0.0,0.7749472260475159,0.4461838609477184,0.0,4.4824336934482005,0.4461838609477184,0.43632312110869415,14841.53258005401
C20,home_furnishing,2026-06-29,0.0,True,52.8,-0.0947897049591964,19,1,Arani Silk,Tamil Nadu,silk,saree,2.0,1.0,4.0,2.0,0.0,2.25,1.0897247358851685,2.1666666666666665,0.7993052538854533,7006.6083333333345,0.9230769230769231,2.0,0.0,1.8605802059173584,1.0712482501720788,0.0,5.107498082672562,1.0712482501720788,0.9888445386203805,7006.6083333333345
C20,home_furnishing,2026-07-06,0.0571428571428571,False,55.0,-0.0914826498422712,19,1,Arani Silk,Tamil Nadu,silk,saree,1.0712482501720788,2.0,2.0,2.0,1.0,1.5178120625430198,0.4828454682122321,2.08927068751434,0.8547391778108411,6946.014861111112,0.9169405651137691,1.0824037115516987,1.0,1.9106117486953735,1.5242941095866869,0.0,5.560543942087169,1.5242941095866869,1.397687102244006,6946.014861111112
C20,home_furnishing,2026-07-13,0.2571428571428571,False,64.8,-0.0778012684989428,19,1,Arani Silk,Tamil Nadu,silk,saree,1.5242941095866869,1.0712482501720788,1.0,3.0,1.0,1.3988855899396915,0.40109904358329546,2.1329618633132306,0.8101815445644284,6942.498599537036,0.9136954908848746,1.2090107188943788,1.0,1.9497333765029907,1.546818790435976,0.0,5.583068622936459,1.546818790435976,1.413321354037347,6942.498599537036
C20,home_furnishing,2026-07-20,0.4571428571428571,False,60.5,-0.0638750132851524,19,1,Arani Silk,Tamil Nadu,silk,saree,1.546818790435976,1.5242941095866869,2.0,2.0,1.0,1.5355902875486855,0.3284598878127319,2.011863429182895,0.779559716777176,6927.341816165123,0.9029710416176874,0.34250815529300827,1.0,1.6464375257492065,1.3721930750966855,0.0,5.408442907597168,1.3721930750966855,1.2390506103206316,6927.341816165123
C21,home_furnishing,2026-06-29,0.0,True,52.8,-0.0947897049591964,20,1,Salem,Tamil Nadu,cotton,yardage_fabric,19.0,25.0,27.0,23.0,26.0,24.5,3.278719262151,23.583333333333332,4.2122506520333705,905.9925,0.950530035335689,6.0,26.0,21.45956039428711,23.385795050832662,19.34954521833218,27.422044883333143,23.385795050832662,22.228900596021152,905.9925
C21,home_furnishing,2026-07-06,0.0571428571428571,False,55.0,-0.0914826498422712,20,1,Salem,Tamil Nadu,cotton,yardage_fabric,23.385795050832662,19.0,27.0,25.0,22.0,23.596448762708164,2.9464314566566183,23.448816254236053,4.190580761863933,906.8177083333334,0.946134827267761,3.156894454811507,22.0,25.09163475036621,23.780040605595964,19.743790773095483,27.816290438096445,23.780040605595964,22.49912461079588,906.8177083333334
C21,home_furnishing,2026-07-13,0.2571428571428571,False,64.8,-0.0778012684989428,20,1,Salem,Tamil Nadu,cotton,yardage_fabric,23.780040605595964,23.385795050832662,25.0,31.0,28.0,22.791458914107153,2.268443498833728,23.847152971369052,3.970152004697391,911.746684027778,0.9495473999665508,3.4378104496115895,28.0,25.290359497070312,26.43989652360746,22.403646691106978,30.47614635610794,26.43989652360746,25.105934999376107,911.746684027778
C21,home_furnishing,2026-07-20,0.4571428571428571,False,60.5,-0.0638750132851524,20,1,Salem,Tamil Nadu,cotton,yardage_fabric,26.43989652360746,23.780040605595964,19.0,18.0,26.0,23.15143304500902,2.6691975101268435,24.633811015003005,3.4346048786312413,908.5130743634259,0.9466459196933393,4.771771973842945,26.0,24.650196075439453,25.222836463775046,21.186586631274565,29.259086296275527,25.222836463775046,23.877095221525025,908.5130743634259
C22,home_furnishing,2026-06-29,0.0,True,52.8,-0.0947897049591964,21,1,Ilkal,Karnataka,cotton/silk,saree,6.0,5.0,3.0,5.0,8.0,4.5,1.118033988749895,4.0,1.6832508230603465,3794.6133333333332,1.0,0.0,8.0,3.7111756801605225,5.530665147725662,1.4944153152251793,9.566914980226144,5.530665147725662,5.530665147725662,3794.6133333333332
C22,home_furnishing,2026-07-06,0.0571428571428571,False,55.0,-0.0914826498422712,21,1,Ilkal,Karnataka,cotton/silk,saree,5.530665147725662,6.0,4.0,2.0,4.0,5.132666286931416,0.7435059051981403,4.127555428977138,1.7356000678181287,3786.643611111111,1.0,0.0,4.0,3.871166229248047,3.9258226272416707,0.0,7.962072459742153,3.9258226272416707,3.9258226272416707,3786.643611111111
C22,home_furnishing,2026-07-13,0.2571428571428571,False,64.8,-0.0778012684989428,21,1,Ilkal,Karnataka,cotton/silk,saree,3.9258226272416707,5.530665147725662,5.0,5.0,3.0,5.114121943741834,0.7719079049638999,4.288040647913944,1.6163959163027668,3781.7039120370373,1.0,0.0,3.0,4.602295875549316,3.9225383821031494,0.0,7.958788214603632,3.9225383821031494,3.9225383821031494,3781.7039120370373
C22,home_furnishing,2026-07-20,0.4571428571428571,False,60.5,-0.0638750132851524,21,1,Ilkal,Karnataka,cotton/silk,saree,3.9225383821031494,3.9258226272416707,6.0,1.0,6.0,4.84475653926762,0.9354122001552204,4.031585513089207,1.3947062607019098,3779.095071373457,1.0,0.0,6.0,4.459911823272705,5.113278342324199,1.077028509823717,9.149528174824681,5.113278342324199,5.113278342324199,3779.095071373457
C23,home_furnishing,2026-06-29,0.0,True,52.8,-0.0947897049591964,22,1,Molakalmuru,Karnataka,silk,saree,3.0,1.0,3.0,2.0,3.0,2.75,1.0897247358851685,2.5833333333333335,1.2555432644432805,8959.606666666668,0.9032258064516129,1.0,3.0,2.7589590549468994,2.8612181889355073,0.0,6.89746802143599,2.8612181889355073,2.584326106135297,8959.606666666668
C23,home_furnishing,2026-07-06,0.0571428571428571,False,55.0,-0.0914826498422712,22,1,Molakalmuru,Karnataka,silk,saree,2.8612181889355073,3.0,4.0,2.0,5.0,2.7153045472338766,1.0834037091245705,2.4051015157446254,1.031681875719216,8979.599722222223,0.8864603683271945,0.2768920828002095,5.0,2.6255311965942383,3.63287508775658,0.0,7.669124920257063,3.63287508775658,3.220399788379387,8979.599722222223
C23,home_furnishing,2026-07-13,0.2571428571428571,False,64.8,-0.0778012684989428,22,1,Molakalmuru,Karnataka,silk,saree,3.63287508775658,2.8612181889355073,1.0,1.0,2.0,2.623523319173022,0.9814342187532548,2.624507773057674,0.9885957346094488,8995.932199074074,0.8828552595636145,0.6893673821774033,2.0,2.3932249546051025,2.226403324729029,0.0,6.262653157229511,2.226403324729029,1.9655918851469412,8995.932199074074
C23,home_furnishing,2026-07-20,0.4571428571428571,False,60.5,-0.0638750132851524,22,1,Molakalmuru,Karnataka,silk,saree,2.226403324729029,3.63287508775658,3.0,2.0,3.0,2.930124150355279,0.49967803291751106,2.5600413834517597,0.9872301349598886,9001.894048996915,0.8714155284333275,0.9501788217594918,3.0,2.5206687450408936,2.7240200844367486,0.0,6.760269916937231,2.7240200844367486,2.3737534013424466,9001.894048996915
C24,home_furnishing,2026-06-29,0.0,True,52.8,-0.0947897049591964,23,1,Guledgudda Khana,Karnataka,cotton,dupatta,11.0,12.0,13.0,7.0,9.0,11.75,0.82915619758885,11.916666666666666,2.899952106884219,1517.3916666666667,0.951048951048951,1.0,9.0,10.259668350219727,9.725267049320617,5.689017216820135,13.7615168818211,9.725267049320617,9.249205025927301,1517.3916666666667
C24,home_furnishing,2026-07-06,0.0571428571428571,False,55.0,-0.0914826498422712,23,1,Guledgudda Khana,Karnataka,cotton,dupatta,9.725267049320617,11.0,11.0,12.0,17.0,10.931316762330155,0.8071670438949604,11.810438920776718,2.954420546173578,1513.4251388888888,0.9472496176649176,1.4760620233933182,17.0,10.801373481750488,13.431076827525931,9.394826995025449,17.467326660026416,13.431076827525931,12.722582389702072,1513.4251388888888
C24,home_furnishing,2026-07-13,0.2571428571428571,False,64.8,-0.0778012684989428,23,1,Guledgudda Khana,Karnataka,cotton,dupatta,13.431076827525931,9.725267049320617,12.0,19.0,13.0,11.539085969211637,1.3576288067875835,11.679695323070547,2.8429921129336257,1514.4047337962963,0.9487389848901155,2.18455646121717,13.0,10.939053535461426,11.813388809139386,7.777138976638904,15.849638641639869,11.813388809139386,11.207822506895152,1514.4047337962963
C24,home_furnishing,2026-07-20,0.4571428571428571,False,60.5,-0.0638750132851524,23,1,Guledgudda Khana,Karnataka,cotton,dupatta,11.813388809139386,13.431076827525931,11.0,13.0,13.0,11.492433171496483,1.3441278099714105,11.830811057165496,2.7975244389640452,1516.9276282793207,0.9521720395256356,1.7901227634613974,13.0,11.511918067932129,12.143221474263497,8.106971641763014,16.17947130676398,12.143221474263497,11.562435957560968,1516.9276282793207
