cluster_id,product_category,week_start_date,units_ordered,units_delivered,avg_order_value_inr
C04,stole,2023-07-03,0,0,39986.86
C04,stole,2023-07-10,0,0,37254.81
C04,stole,2023-07-17,0,0,41502.39
C04,stole,2023-07-24,0,0,39190.61
C04,stole,2023-07-31,0,0,36440.66
C04,stole,2023-08-07,0,0,40203.54
C04,stole,2023-08-14,1,1,36638.42
C04,stole,2023-08-21,1,1,41749.36
C04,stole,2023-08-28,1,1,38429.77
C04,stole,2023-09-04,1,0,39030.88
C04,stole,2023-09-11,0,0,38058.81
C04,stole,2023-09-18,0,0,38505.18
C04,stole,2023-09-25,0,0,37564.69
C04,stole,2023-10-02,1,0,36240.96
C04,stole,2023-10-09,1,1,38645.38
C04,stole,2023-10-16,0,0,39947.12
C04,stole,2023-10-23,1,1,35737.78
C04,stole,2023-10-30,1,1,40926.9
C04,stole,2023-11-06,0,0,39142.16
C04,stole,2023-11-13,1,1,37169.87
C04,stole,2023-11-20,1,1,37135.92
C04,stole,2023-11-27,1,1,41541.91
C04,stole,2023-12-04,0,0,39783.58
C04,stole,2023-12-11,0,0,40166.1
C04,stole,2023-12-18,2,1,37522.98
C04,stole,2023-12-25,2,2,39055.48
C04,stole,2024-01-01,0,0,38663.82
C04,stole,2024-01-08,0,0,37668.16
C04,stole,2024-01-15,1,1,38207.59
C04,stole,2024-01-22,1,1,40109.1
C04,stole,2024-01-29,0,0,41039.22
C04,stole,2024-02-05,1,0,37522.16
C04,stole,2024-02-12,2,2,35505.19
C04,stole,2024-02-19,1,1,41122.83
C04,stole,2024-02-26,0,0,41146.7
C04,stole,2024-03-04,1,1,38760.74
C04,stole,2024-03-11,0,0,41406.0
C04,stole,2024-03-18,0,0,38622.47
C04,stole,2024-03-25,1,1,36272.79
C04,stole,2024-04-01,0,0,35506.95
C04,stole,2024-04-08,0,0,35488.79
C04,stole,2024-04-15,1,1,38008.66
C04,stole,2024-04-22,0,0,37114.13
C04,stole,2024-04-29,0,0,36900.17
C04,stole,2024-05-06,1,1,37796.88
C04,stole,2024-05-13,0,0,39630.15
C04,stole,2024-05-20,0,0,36960.68
C04,stole,2024-05-27,0,0,36640.75
C04,stole,2024-06-03,2,1,37086.08
C04,stole,2024-06-10,0,0,39749.76
C04,stole,2024-06-17,0,0,37866.97
C04,stole,2024-06-24,0,0,38531.82
C04,stole,2024-07-01,0,0,40950.74
C04,stole,2024-07-08,1,1,43402.22
C04,stole,2024-07-15,1,1,39216.74
C04,stole,2024-07-22,0,0,39028.58
C04,stole,2024-07-29,0,0,35749.4
C04,stole,2024-08-05,0,0,38700.18
C04,stole,2024-08-12,0,0,38117.79
C04,stole,2024-08-19,0,0,39695.27
C04,stole,2024-08-26,1,1,37255.49
C04,stole,2024-09-02,0,0,38381.36
C04,stole,2024-09-09,0,0,39149.94
C04,stole,2024-09-16,0,0,41607.23
C04,stole,2024-09-23,1,1,40971.17
C04,stole,2024-09-30,1,1,40405.54
C04,stole,2024-10-07,0,0,39381.53
C04,stole,2024-10-14,0,0,37180.48
C04,stole,2024-10-21,0,0,39380.42
C04,stole,2024-10-28,0,0,36532.69
C04,stole,2024-11-04,0,0,37608.18
C04,stole,2024-11-11,0,0,41378.9
C04,stole,2024-11-18,1,1,39022.17
C04,stole,2024-11-25,0,0,38431.32
C04,stole,2024-12-02,1,1,38675.85
C04,stole,2024-12-09,0,0,37821.73
C04,stole,2024-12-16,0,0,33903.95
C04,stole,2024-12-23,0,0,35597.66
C04,stole,2024-12-30,0,0,39172.75
C04,stole,2025-01-06,0,0,36250.96
C04,stole,2025-01-13,1,1,37795.59
C04,stole,2025-01-20,1,0,35667.86
C04,stole,2025-01-27,0,0,36634.57
C04,stole,2025-02-03,0,0,37991.9
C04,stole,2025-02-10,0,0,39755.34
C04,stole,2025-02-17,0,0,40136.22
C04,stole,2025-02-24,0,0,36604.19
C04,stole,2025-03-03,0,0,38582.74
C04,stole,2025-03-10,0,0,35291.69
C04,stole,2025-03-17,0,0,38107.18
C04,stole,2025-03-24,0,0,39811.3
C04,stole,2025-03-31,0,0,37872.61
C04,stole,2025-04-07,0,0,40499.81
C04,stole,2025-04-14,0,0,39590.15
C04,stole,2025-04-21,0,0,38458.52
C04,stole,2025-04-28,0,0,37525.56
C04,stole,2025-05-05,2,1,36984.77
C04,stole,2025-05-12,0,0,35229.86
C04,stole,2025-05-19,1,1,35539.2
C04,stole,2025-05-26,0,0,39890.38
C04,stole,2025-06-02,1,0,40876.01
C04,stole,2025-06-09,0,0,35946.03
C04,stole,2025-06-16,0,0,38129.56
C04,stole,2025-06-23,0,0,35008.5
C04,stole,2025-06-30,0,0,36144.11
C04,stole,2025-07-07,0,0,38493.68
C04,stole,2025-07-14,1,1,37014.48
C04,stole,2025-07-21,0,0,34359.23
C04,stole,2025-07-28,0,0,41265.84
C04,stole,2025-08-04,1,1,37906.62
C04,stole,2025-08-11,0,0,35901.63
C04,stole,2025-08-18,0,0,38243.26
C04,stole,2025-08-25,0,0,37846.35
C04,stole,2025-09-01,0,0,38801.47
C04,stole,2025-09-08,0,0,37354.28
C04,stole,2025-09-15,1,1,38597.09
C04,stole,2025-09-22,0,0,39792.91
C04,stole,2025-09-29,1,1,35495.45
C04,stole,2025-10-06,0,0,36682.82
C04,stole,2025-10-13,0,0,39594.6
C04,stole,2025-10-20,0,0,36952.37
C04,stole,2025-10-27,0,0,37844.82
C04,stole,2025-11-03,1,1,37106.25
C04,stole,2025-11-10,0,0,37224.75
C04,stole,2025-11-17,0,0,37063.42
C04,stole,2025-11-24,0,0,35608.49
C04,stole,2025-12-01,1,1,38872.47
C04,stole,2025-12-08,0,0,40018.38
C04,stole,2025-12-15,1,1,37664.67
C04,stole,2025-12-22,0,0,39803.98
C04,stole,2025-12-29,0,0,37066.94
C04,stole,2026-01-05,1,1,36954.78
C04,stole,2026-01-12,0,0,38780.32
C04,stole,2026-01-19,1,1,38812.01
C04,stole,2026-01-26,2,2,37785.76
C04,stole,2026-02-02,1,1,39285.52
C04,stole,2026-02-09,0,0,35554.74
C04,stole,2026-02-16,3,3,37422.45
C04,stole,2026-02-23,0,0,39833.15
C04,stole,2026-03-02,2,2,39828.04
C04,stole,2026-03-09,0,0,39588.45
C04,stole,2026-03-16,1,1,39939.4
C04,stole,2026-03-23,2,2,37292.17
C04,stole,2026-03-30,1,0,34760.12
C04,stole,2026-04-06,0,0,37508.31
C04,stole,2026-04-13,0,0,39208.39
C04,stole,2026-04-20,0,0,39518.93
C04,stole,2026-04-27,1,0,37000.08
C04,stole,2026-05-04,1,0,36160.77
C04,stole,2026-05-11,1,1,36349.83
C04,stole,2026-05-18,0,0,36967.03
C04,stole,2026-05-25,0,0,34395.43
C04,stole,2026-06-01,0,0,36998.42
C04,stole,2026-06-08,0,0,38090.97
C04,stole,2026-06-15,2,2,37814.02
C04,stole,2026-06-22,0,0,37372.49
C04,yardage_fabric,2021-07-05,0,0,40249.38
C04,yardage_fabric,2021-07-12,0,0,37652.38
C04,yardage_fabric,2021-07-19,1,1,37672.74
C04,yardage_fabric,2021-07-26,1,1,38708.67
C04,yardage_fabric,2021-08-02,2,2,35036.01
C04,yardage_fabric,2021-08-09,0,0,39747.88
C04,yardage_fabric,2021-08-16,0,0,39996.16
C04,yardage_fabric,2021-08-23,0,0,38267.01
C04,yardage_fabric,2021-08-30,0,0,38878.2
C04,yardage_fabric,2021-09-06,0,0,37380.45
C04,yardage_fabric,2021-09-13,1,1,39640.26
C04,yardage_fabric,2021-09-20,0,0,36436.41
C04,yardage_fabric,2021-09-27,1,1,37938.44
C04,yardage_fabric,2021-10-04,0,0,38051.8
C04,yardage_fabric,2021-10-11,1,0,37926.5
C04,yardage_fabric,2021-10-18,0,0,40031.34
C04,yardage_fabric,2021-10-25,1,1,42157.59
C04,yardage_fabric,2021-11-01,0,0,37791.31
C04,yardage_fabric,2021-11-08,0,0,38893.68
C04,yardage_fabric,2021-11-15,0,0,36475.39
C04,yardage_fabric,2021-11-22,0,0,39960.65
C04,yardage_fabric,2021-11-29,0,0,37016.78
C04,yardage_fabric,2021-12-06,1,1,43975.74
C04,yardage_fabric,2021-12-13,1,1,34825.59
C04,yardage_fabric,2021-12-20,1,1,42080.15
C04,yardage_fabric,2021-12-27,0,0,39883.32
C04,yardage_fabric,2022-01-03,1,1,35867.74
C04,yardage_fabric,2022-01-10,1,1,42406.95
C04,yardage_fabric,2022-01-17,1,1,36236.02
C04,yardage_fabric,2022-01-24,1,1,37402.77
C04,yardage_fabric,2022-01-31,1,1,35536.47
C04,yardage_fabric,2022-02-07,0,0,37721.74
C04,yardage_fabric,2022-02-14,1,1,37899.88
C04,yardage_fabric,2022-02-21,1,1,39577.06
C04,yardage_fabric,2022-02-28,1,1,42632.8
C04,yardage_fabric,2022-03-07,0,0,37025.37
C04,yardage_fabric,2022-03-14,0,0,32770.0
C04,yardage_fabric,2022-03-21,0,0,39232.15
C04,yardage_fabric,2022-03-28,1,1,36954.41
C04,yardage_fabric,2022-04-04,1,1,41455.06
C04,yardage_fabric,2022-04-11,1,1,37934.29
C04,yardage_fabric,2022-04-18,0,0,36557.73
C04,yardage_fabric,2022-04-25,1,1,36075.36
C04,yardage_fabric,2022-05-02,0,0,39183.48
C04,yardage_fabric,2022-05-09,0,0,37477.05
C04,yardage_fabric,2022-05-16,0,0,40788.64
C04,yardage_fabric,2022-05-23,1,1,37599.88
C04,yardage_fabric,2022-05-30,1,1,40687.78
C04,yardage_fabric,2022-06-06,1,0,35377.75
C04,yardage_fabric,2022-06-13,1,1,34696.62
C04,yardage_fabric,2022-06-20,0,0,39575.46
C04,yardage_fabric,2022-06-27,0,0,37117.59
C04,yardage_fabric,2022-07-04,0,0,37499.25
C04,yardage_fabric,2022-07-11,0,0,36076.83
C04,yardage_fabric,2022-07-18,0,0,35937.55
C04,yardage_fabric,2022-07-25,0,0,39207.77
C04,yardage_fabric,2022-08-01,1,1,37964.19
C04,yardage_fabric,2022-08-08,0,0,35985.62
C04,yardage_fabric,2022-08-15,1,1,39502.03
C04,yardage_fabric,2022-08-22,3,3,40232.34
C04,yardage_fabric,2022-08-29,0,0,37793.22
C04,yardage_fabric,2022-09-05,0,0,39906.08
C04,yardage_fabric,2022-09-12,1,1,36096.57
C04,yardage_fabric,2022-09-19,0,0,39096.7
C04,yardage_fabric,2022-09-26,0,0,38307.33
C04,yardage_fabric,2022-10-03,1,1,36496.03
C04,yardage_fabric,2022-10-10,2,2,41900.81
C04,yardage_fabric,2022-10-17,1,1,38442.27
C04,yardage_fabric,2022-10-24,0,0,36877.44
C04,yardage_fabric,2022-10-31,0,0,38037.29
C04,yardage_fabric,2022-11-07,1,1,36347.58
C04,yardage_fabric,2022-11-14,1,1,35801.93
C04,yardage_fabric,2022-11-21,0,0,37146.1
C04,yardage_fabric,2022-11-28,0,0,37274.75
C04,yardage_fabric,2022-12-05,0,0,36472.07
C04,yardage_fabric,2022-12-12,0,0,40377.12
C04,yardage_fabric,2022-12-19,1,1,36545.02
C04,yardage_fabric,2022-12-26,2,2,36228.76
C04,yardage_fabric,2023-01-02,0,0,35747.13
C04,yardage_fabric,2023-01-09,1,1,35564.23
C04,yardage_fabric,2023-01-16,0,0,39952.16
C04,yardage_fabric,2023-01-23,2,2,38490.52
C04,yardage_fabric,2023-01-30,1,1,39311.62
C04,yardage_fabric,2023-02-06,1,1,39934.97
C04,yardage_fabric,2023-02-13,1,1,37366.73
C04,yardage_fabric,2023-02-20,1,1,40797.26
C04,yardage_fabric,2023-02-27,1,1,36808.91
C04,yardage_fabric,2023-03-06,1,1,35918.12
C04,yardage_fabric,2023-03-13,1,1,38709.87
C04,yardage_fabric,2023-03-20,0,0,38274.64
C04,yardage_fabric,2023-03-27,0,0,38271.62
C04,yardage_fabric,2023-04-03,2,2,39929.11
C04,yardage_fabric,2023-04-10,1,1,38201.8
C04,yardage_fabric,2023-04-17,0,0,38594.8
C04,yardage_fabric,2023-04-24,2,2,40583.24
C04,yardage_fabric,2023-05-01,0,0,38506.69
C04,yardage_fabric,2023-05-08,0,0,38939.09
C04,yardage_fabric,2023-05-15,0,0,35306.34
C04,yardage_fabric,2023-05-22,1,1,45066.39
C04,yardage_fabric,2023-05-29,0,0,34977.4
C04,yardage_fabric,2023-06-05,0,0,36975.27
C04,yardage_fabric,2023-06-12,0,0,36917.82
C04,yardage_fabric,2023-06-19,0,0,42005.23
C04,yardage_fabric,2023-06-26,1,1,36858.86
C04,yardage_fabric,2023-07-03,0,0,38839.57
C04,yardage_fabric,2023-07-10,1,0,36930.74
C04,yardage_fabric,2023-07-17,0,0,36023.82
C04,yardage_fabric,2023-07-24,1,1,39083.68
C04,yardage_fabric,2023-07-31,1,1,36633.96
C04,yardage_fabric,2023-08-07,1,1,38394.42
C04,yardage_fabric,2023-08-14,0,0,39190.72
C04,yardage_fabric,2023-08-21,0,0,41622.83
C04,yardage_fabric,2023-08-28,0,0,35601.87
C04,yardage_fabric,2023-09-04,0,0,37709.65
C04,yardage_fabric,2023-09-11,0,0,37788.21
C04,yardage_fabric,2023-09-18,0,0,38001.76
C04,yardage_fabric,2023-09-25,0,0,42880.72
C04,yardage_fabric,2023-10-02,0,0,37670.67
C04,yardage_fabric,2023-10-09,0,0,33210.88
C04,yardage_fabric,2023-10-16,0,0,37622.98
C04,yardage_fabric,2023-10-23,2,2,37775.08
C04,yardage_fabric,2023-10-30,2,2,37542.02
C04,yardage_fabric,2023-11-06,0,0,36634.58
C04,yardage_fabric,2023-11-13,0,0,35489.53
C04,yardage_fabric,2023-11-20,1,1,42103.03
C04,yardage_fabric,2023-11-27,2,2,38604.76
C04,yardage_fabric,2023-12-04,0,0,37634.74
C04,yardage_fabric,2023-12-11,0,0,42042.49
C04,yardage_fabric,2023-12-18,1,1,36349.55
C04,yardage_fabric,2023-12-25,1,1,39144.58
C04,yardage_fabric,2024-01-01,1,1,35626.78
C04,yardage_fabric,2024-01-08,0,0,39426.44
C04,yardage_fabric,2024-01-15,0,0,35844.46
C04,yardage_fabric,2024-01-22,0,0,38893.88
C04,yardage_fabric,2024-01-29,0,0,41711.15
C04,yardage_fabric,2024-02-05,0,0,38177.55
C04,yardage_fabric,2024-02-12,0,0,33834.1
C04,yardage_fabric,2024-02-19,0,0,38067.97
C04,yardage_fabric,2024-02-26,0,0,38912.86
C04,yardage_fabric,2024-03-04,1,1,39711.87
C04,yardage_fabric,2024-03-11,0,0,40799.82
C04,yardage_fabric,2024-03-18,0,0,40896.68
C04,yardage_fabric,2024-03-25,0,0,37751.21
C04,yardage_fabric,2024-04-01,0,0,36747.07
C04,yardage_fabric,2024-04-08,0,0,35874.83
C04,yardage_fabric,2024-04-15,1,1,36974.1
C04,yardage_fabric,2024-04-22,0,0,38905.41
C04,yardage_fabric,2024-04-29,1,1,35437.57
C04,yardage_fabric,2024-05-06,0,0,36238.97
C04,yardage_fabric,2024-05-13,0,0,39068.37
C04,yardage_fabric,2024-05-20,1,1,36771.67
C04,yardage_fabric,2024-05-27,0,0,38702.97
C04,yardage_fabric,2024-06-03,0,0,36452.81
C04,yardage_fabric,2024-06-10,0,0,38546.82
C04,yardage_fabric,2024-06-17,0,0,36533.43
C04,yardage_fabric,2024-06-24,0,0,34386.24
C04,yardage_fabric,2024-07-01,0,0,39816.32
C04,yardage_fabric,2024-07-08,0,0,36677.8
C04,yardage_fabric,2024-07-15,1,1,37527.6
C04,yardage_fabric,2024-07-22,0,0,36686.83
C04,yardage_fabric,2024-07-29,0,0,39034.51
C04,yardage_fabric,2024-08-05,1,1,38633.02
C04,yardage_fabric,2024-08-12,0,0,39029.98
C04,yardage_fabric,2024-08-19,0,0,36955.87
C04,yardage_fabric,2024-08-26,0,0,37905.52
C04,yardage_fabric,2024-09-02,0,0,38792.36
C04,yardage_fabric,2024-09-09,0,0,40935.89
C04,yardage_fabric,2024-09-16,0,0,38582.41
C04,yardage_fabric,2024-09-23,1,1,36093.64
C04,yardage_fabric,2024-09-30,0,0,38509.0
C04,yardage_fabric,2024-10-07,0,0,37686.5
C04,yardage_fabric,2024-10-14,0,0,34202.41
C04,yardage_fabric,2024-10-21,0,0,34494.2
C04,yardage_fabric,2024-10-28,1,1,37873.67
C04,yardage_fabric,2024-11-04,0,0,38033.82
C04,yardage_fabric,2024-11-11,0,0,37439.98
C04,yardage_fabric,2024-11-18,2,2,39679.95
C04,yardage_fabric,2024-11-25,1,1,36223.22
C04,yardage_fabric,2024-12-02,0,0,35366.23
C04,yardage_fabric,2024-12-09,0,0,36431.18
C04,yardage_fabric,2024-12-16,2,2,36841.43
C04,yardage_fabric,2024-12-23,1,1,37889.51
C04,yardage_fabric,2024-12-30,1,1,36484.48
C04,yardage_fabric,2025-01-06,1,1,33930.72
C04,yardage_fabric,2025-01-13,0,0,33118.32
C04,yardage_fabric,2025-01-20,0,0,38234.0
C04,yardage_fabric,2025-01-27,0,0,35854.86
C04,yardage_fabric,2025-02-03,0,0,34189.83
C04,yardage_fabric,2025-02-10,1,1,39187.39
C04,yardage_fabric,2025-02-17,0,0,40935.84
C04,yardage_fabric,2025-02-24,0,0,37820.53
C04,yardage_fabric,2025-03-03,0,0,38510.04
C04,yardage_fabric,2025-03-10,0,0,38526.14
C04,yardage_fabric,2025-03-17,0,0,33605.01
C04,yardage_fabric,2025-03-24,1,1,39688.44
C04,yardage_fabric,2025-03-31,0,0,40355.78
C04,yardage_fabric,2025-04-07,1,1,41489.92
C04,yardage_fabric,2025-04-14,1,1,37168.52
C04,yardage_fabric,2025-04-21,0,0,35843.27
C04,yardage_fabric,2025-04-28,0,0,40581.26
C04,yardage_fabric,2025-05-05,1,1,38947.93
C04,yardage_fabric,2025-05-12,0,0,39661.86
C04,yardage_fabric,2025-05-19,0,0,36770.55
C04,yardage_fabric,2025-05-26,0,0,38515.97
C04,yardage_fabric,2025-06-02,0,0,35998.54
C04,yardage_fabric,2025-06-09,0,0,37990.04
C04,yardage_fabric,2025-06-16,0,0,37339.01
C04,yardage_fabric,2025-06-23,0,0,42452.75
C04,yardage_fabric,2025-06-30,1,1,39042.4
C04,yardage_fabric,2025-07-07,1,1,33911.19
C04,yardage_fabric,2025-07-14,0,0,37997.04
C04,yardage_fabric,2025-07-21,0,0,38699.52
C04,yardage_fabric,2025-07-28,1,1,37099.48
C04,yardage_fabric,2025-08-04,0,0,35904.76
C04,yardage_fabric,2025-08-11,1,1,39254.98
C04,yardage_fabric,2025-08-18,0,0,36173.36
C04,yardage_fabric,2025-08-25,1,1,39093.34
C04,yardage_fabric,2025-09-01,2,1,36012.83
C04,yardage_fabric,2025-09-08,0,0,36985.59
C04,yardage_fabric,2025-09-15,0,0,39816.69
C04,yardage_fabric,2025-09-22,1,1,38929.43
C04,yardage_fabric,2025-09-29,0,0,38059.7
C04,yardage_fabric,2025-10-06,2,2,37943.18
C04,yardage_fabric,2025-10-13,1,1,38172.05
C04,yardage_fabric,2025-10-20,1,1,36496.07
C04,yardage_fabric,2025-10-27,0,0,35118.28
C04,yardage_fabric,2025-11-03,0,0,39081.43
C04,yardage_fabric,2025-11-10,0,0,40907.19
C04,yardage_fabric,2025-11-17,0,0,39148.04
C04,yardage_fabric,2025-11-24,1,1,38482.93
C04,yardage_fabric,2025-12-01,1,1,35703.8
C04,yardage_fabric,2025-12-08,0,0,39666.63
C04,yardage_fabric,2025-12-15,0,0,38914.65
C04,yardage_fabric,2025-12-22,1,1,39444.28
C04,yardage_fabric,2025-12-29,0,0,39964.39
C04,yardage_fabric,2026-01-05,0,0,41013.41
C04,yardage_fabric,2026-01-12,2,2,35882.03
C04,yardage_fabric,2026-01-19,1,1,35550.94
C04,yardage_fabric,2026-01-26,1,1,38281.49
C04,yardage_fabric,2026-02-02,0,0,36247.22
C04,yardage_fabric,2026-02-09,0,0,35918.16
C04,yardage_fabric,2026-02-16,2,2,40318.18
C04,yardage_fabric,2026-02-23,0,0,36082.78
C04,yardage_fabric,2026-03-02,1,1,37978.97
C04,yardage_fabric,2026-03-09,0,0,34900.29
C04,yardage_fabric,2026-03-16,0,0,38119.77
C04,yardage_fabric,2026-03-23,1,1,40247.35
C04,yardage_fabric,2026-03-30,0,0,40304.88
C04,yardage_fabric,2026-04-06,1,1,39985.49
C04,yardage_fabric,2026-04-13,0,0,37851.09
C04,yardage_fabric,2026-04-20,2,2,40111.86
C04,yardage_fabric,2026-04-27,0,0,38817.15
C04,yardage_fabric,2026-05-04,0,0,37166.0
C04,yardage_fabric,2026-05-11,1,1,38725.23
C04,yardage_fabric,2026-05-18,1,1,39682.78
C04,yardage_fabric,2026-05-25,1,1,35477.34
C04,yardage_fabric,2026-06-01,0,0,35985.21
C04,yardage_fabric,2026-06-08,0,0,37727.14
C04,yardage_fabric,2026-06-15,0,0,35678.66
C04,yardage_fabric,2026-06-22,0,0,35651.54
C04,home_furnishing,2021-07-05,0,0,40034.23
C04,home_furnishing,2021-07-12,0,0,37966.81
C04,home_furnishing,2021-07-19,0,0,40440.17
C04,home_furnishing,2021-07-26,1,1,38021.15
C04,home_furnishing,2021-08-02,0,0,40167.15
C04,home_furnishing,2021-08-09,0,0,39528.55
C04,home_furnishing,2021-08-16,1,1,38746.18
C04,home_furnishing,2021-08-23,0,0,35072.61
C04,home_furnishing,2021-08-30,1,1,40077.36
C04,home_furnishing,2021-09-06,0,0,38718.46
C04,home_furnishing,2021-09-13,0,0,39334.89
C04,home_furnishing,2021-09-20,1,1,38595.73
C04,home_furnishing,2021-09-27,2,2,38923.27
C04,home_furnishing,2021-10-04,0,0,40471.24
C04,home_furnishing,2021-10-11,1,1,37099.55
C04,home_furnishing,2021-10-18,0,0,38888.51
C04,home_furnishing,2021-10-25,0,0,36522.87
C04,home_furnishing,2021-11-01,0,0,39095.69
C04,home_furnishing,2021-11-08,2,2,38477.45
C04,home_furnishing,2021-11-15,1,1,36801.16
C04,home_furnishing,2021-11-22,1,1,38177.96
C04,home_furnishing,2021-11-29,0,0,36919.45
C04,home_furnishing,2021-12-06,0,0,37281.8
C04,home_furnishing,2021-12-13,3,2,38674.13
C04,home_furnishing,2021-12-20,0,0,38509.96
C04,home_furnishing,2021-12-27,0,0,34351.09
C04,home_furnishing,2022-01-03,0,0,38703.93
C04,home_furnishing,2022-01-10,1,1,37423.67
C04,home_furnishing,2022-01-17,0,0,37212.81
C04,home_furnishing,2022-01-24,0,0,35858.41
C04,home_furnishing,2022-01-31,1,1,37913.76
C04,home_furnishing,2022-02-07,1,1,37006.27
C04,home_furnishing,2022-02-14,0,0,40419.69
C04,home_furnishing,2022-02-21,1,1,34676.08
C04,home_furnishing,2022-02-28,1,1,36168.55
C04,home_furnishing,2022-03-07,0,0,36039.9
C04,home_furnishing,2022-03-14,2,2,38491.45
C04,home_furnishing,2022-03-21,0,0,40228.94
C04,home_furnishing,2022-03-28,0,0,38955.93
C04,home_furnishing,2022-04-04,0,0,35920.17
C04,home_furnishing,2022-04-11,0,0,37184.46
C04,home_furnishing,2022-04-18,1,1,36462.56
C04,home_furnishing,2022-04-25,0,0,38964.69
C04,home_furnishing,2022-05-02,1,0,37145.82
C04,home_furnishing,2022-05-09,1,1,35315.68
C04,home_furnishing,2022-05-16,0,0,39110.94
C04,home_furnishing,2022-05-23,0,0,40400.19
C04,home_furnishing,2022-05-30,0,0,37660.52
C04,home_furnishing,2022-06-06,0,0,38228.76
C04,home_furnishing,2022-06-13,0,0,35138.03
C04,home_furnishing,2022-06-20,0,0,34087.45
C04,home_furnishing,2022-06-27,0,0,34486.74
C04,home_furnishing,2022-07-04,0,0,37915.03
C04,home_furnishing,2022-07-11,0,0,37414.91
C04,home_furnishing,2022-07-18,0,0,39037.84
C04,home_furnishing,2022-07-25,0,0,37624.46
C04,home_furnishing,2022-08-01,0,0,39876.75
C04,home_furnishing,2022-08-08,1,1,39657.31
C04,home_furnishing,2022-08-15,3,3,37387.33
C04,home_furnishing,2022-08-22,0,0,36093.47
C04,home_furnishing,2022-08-29,0,0,34359.29
C04,home_furnishing,2022-09-05,2,2,40723.78
C04,home_furnishing,2022-09-12,0,0,36209.2
C04,home_furnishing,2022-09-19,0,0,35156.78
C04,home_furnishing,2022-09-26,0,0,38246.73
C04,home_furnishing,2022-10-03,0,0,35173.67
C04,home_furnishing,2022-10-10,0,0,38244.82
C04,home_furnishing,2022-10-17,0,0,37361.01
C04,home_furnishing,2022-10-24,2,2,39754.99
C04,home_furnishing,2022-10-31,0,0,39589.72
C04,home_furnishing,2022-11-07,0,0,40096.31
C04,home_furnishing,2022-11-14,1,1,38391.9
C04,home_furnishing,2022-11-21,1,1,36369.15
C04,home_furnishing,2022-11-28,0,0,36029.92
C04,home_furnishing,2022-12-05,0,0,36991.68
C04,home_furnishing,2022-12-12,0,0,41789.12
C04,home_furnishing,2022-12-19,0,0,37526.54
C04,home_furnishing,2022-12-26,0,0,38305.93
C04,home_furnishing,2023-01-02,0,0,40885.33
C04,home_furnishing,2023-01-09,0,0,38483.76
C04,home_furnishing,2023-01-16,1,1,36577.56
C04,home_furnishing,2023-01-23,1,1,39387.3
C04,home_furnishing,2023-01-30,0,0,37185.9
C04,home_furnishing,2023-02-06,0,0,38549.34
C04,home_furnishing,2023-02-13,0,0,38973.1
C04,home_furnishing,2023-02-20,0,0,37060.82
C04,home_furnishing,2023-02-27,1,1,38354.11
C04,home_furnishing,2023-03-06,0,0,41040.09
C04,home_furnishing,2023-03-13,0,0,36809.58
C04,home_furnishing,2023-03-20,1,1,40502.1
C04,home_furnishing,2023-03-27,0,0,36878.06
C04,home_furnishing,2023-04-03,0,0,41423.93
C04,home_furnishing,2023-04-10,0,0,36374.58
C04,home_furnishing,2023-04-17,0,0,37251.67
C04,home_furnishing,2023-04-24,2,2,40865.69
C04,home_furnishing,2023-05-01,1,1,40949.24
C04,home_furnishing,2023-05-08,0,0,39555.01
C04,home_furnishing,2023-05-15,2,2,35944.49
C04,home_furnishing,2023-05-22,0,0,38156.58
C04,home_furnishing,2023-05-29,0,0,38002.37
C04,home_furnishing,2023-06-05,1,1,36373.96
C04,home_furnishing,2023-06-12,2,2,39323.99
C04,home_furnishing,2023-06-19,3,2,36524.28
C04,home_furnishing,2023-06-26,0,0,35547.88
C04,home_furnishing,2023-07-03,0,0,34920.35
C04,home_furnishing,2023-07-10,0,0,41253.36
C04,home_furnishing,2023-07-17,2,2,37030.08
C04,home_furnishing,2023-07-24,2,2,37069.94
C04,home_furnishing,2023-07-31,0,0,36041.73
C04,home_furnishing,2023-08-07,0,0,40599.06
C04,home_furnishing,2023-08-14,0,0,35377.52
C04,home_furnishing,2023-08-21,1,1,35712.15
C04,home_furnishing,2023-08-28,0,0,37388.53
C04,home_furnishing,2023-09-04,2,2,37959.02
C04,home_furnishing,2023-09-11,1,1,39251.41
C04,home_furnishing,2023-09-18,1,1,36716.37
C04,home_furnishing,2023-09-25,0,0,40934.23
C04,home_furnishing,2023-10-02,0,0,36729.3
C04,home_furnishing,2023-10-09,0,0,36083.7
C04,home_furnishing,2023-10-16,0,0,35902.83
C04,home_furnishing,2023-10-23,1,1,36529.61
C04,home_furnishing,2023-10-30,0,0,35779.77
C04,home_furnishing,2023-11-06,2,2,39426.72
C04,home_furnishing,2023-11-13,1,1,36098.4
C04,home_furnishing,2023-11-20,0,0,37747.63
C04,home_furnishing,2023-11-27,2,2,36043.86
C04,home_furnishing,2023-12-04,0,0,35768.52
C04,home_furnishing,2023-12-11,0,0,40102.42
C04,home_furnishing,2023-12-18,0,0,41045.27
C04,home_furnishing,2023-12-25,0,0,40411.1
C04,home_furnishing,2024-01-01,0,0,35204.46
C04,home_furnishing,2024-01-08,0,0,35468.08
C04,home_furnishing,2024-01-15,0,0,41758.92
C04,home_furnishing,2024-01-22,1,1,37516.77
C04,home_furnishing,2024-01-29,0,0,35387.89
